plate,well,compound,path,C1,C2,C3,C4,C5,moa
P015095,J06,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s2_w18AD12568-C47A-4B91-9C1D-F113E2567011.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s2_w2C58ED52B-80AE-41C7-B47C-325DDA75987A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s2_w30E71C667-648A-483C-A925-A7EE6279CE37.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s2_w45DE0B9F5-C476-4826-AE55-CA28322F77A4.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s2_w56DD6B65D-43C6-413B-A0CE-6323BC2D40CF.tif,dmso
P015095,J06,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s3_w1A5EE5DBE-BAE8-4711-9DEE-1E94A046771D.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s3_w243C5B0F5-D62E-4924-B264-8E0430F1903F.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s3_w393D7E476-D0A6-409B-9CAC-7D0A25C2B36B.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s3_w41C0EBBB6-FFD3-45B4-A5A6-BA82CE113628.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s3_w512EAD743-C73E-410A-8DD9-8DAC6E6BEC1F.tif,dmso
P015095,J06,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s4_w132270C0C-6B04-4274-A2E0-01DA51079E12.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s4_w264E14FE2-C9D7-4454-9108-BD0BAB5B26A5.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s4_w34F48EBFA-25CA-449A-8E9B-13BA832BEB63.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s4_w496B67931-05CC-48F5-B868-CD155F429495.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s4_w58BD3E87C-4C2B-48BD-A274-A530F19B5EB4.tif,dmso
P015095,J06,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s5_w145D22D2D-C3D5-4A24-B6C2-82F66F18C1C9.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s5_w2656D543D-8D5A-48D9-B6F2-2E737B27C444.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s5_w3A0404612-E3AE-4CFF-A3A1-46F497AC2923.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s5_w46618940B-9E98-4100-A338-0FF9C29EF255.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s5_w57004EE5A-61FE-4CC6-8547-2508A1C3920B.tif,dmso
P015095,J06,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s6_w17C099353-E9A8-4853-9F31-DAC84327FCA3.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s6_w2FD202714-D636-4757-85F5-863F8498A716.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s6_w3B0298718-7BE9-4BBD-B91C-2B1EB834DBEC.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s6_w48AB6B94E-94C0-4C2D-9ECC-D1B7A7451501.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s6_w5A7F5E365-3311-4D8F-86C3-686DFD59E031.tif,dmso
P015095,J06,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s7_w161E85B2F-09A3-4F43-B849-3F4A39D11734.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s7_w2811F356E-F899-4CD5-9DF7-7CCFB0926E05.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s7_w37BB24FF4-7EC8-4085-896C-732637144576.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s7_w43218A07D-6C7A-4C85-AB7C-358F292100E2.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s7_w5941719E5-ED64-46B3-A178-C4E0AAC57841.tif,dmso
P015095,J06,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s8_w14559D17D-69EE-4554-B97C-7DEB0DD52788.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s8_w2D0911433-61E3-46FB-BC28-AE4B2A9B60E8.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s8_w3B3293F74-9ACB-491C-A169-79742BD24393.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s8_w4F4479C54-935B-49CE-A930-1B5C6E04A9C6.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s8_w52B60456F-3D50-4158-A88B-AE002E3E2818.tif,dmso
P015095,J06,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s9_w1875A5C4E-9ACD-41AE-9435-020B333BCBEB.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s9_w2A43A5A00-8A72-4531-827B-C0969E608B19.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s9_w366D0DCFA-1B1F-49A5-9616-493782660012.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s9_w421346EF2-A675-489F-B788-56501E33926B.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_J06_s9_w5C3B16497-46DB-45DA-974D-4C598EF6E451.tif,dmso
P015095,L08,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s1_w119FE0398-8454-4131-93AA-1D5959008F00.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s1_w26096A6A6-F430-4C65-82AF-51477BAA3AB5.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s1_w3C0FD266C-C75B-4C35-8CC9-A46DB4D690E0.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s1_w4B025B0F6-3532-47EE-B759-E7676768C8FC.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s1_w5EBD3868B-9798-4443-A34C-727A62630C42.tif,dmso
P015095,L08,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s2_w1DC0E99C5-DB1F-4D24-8B29-987F06E3C2CD.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s2_w25B5D0C9E-F221-4E64-BF0A-B35F33570704.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s2_w3D9525B1F-E8C2-4BA8-91EB-E380AE40D943.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s2_w44922361A-7A55-4085-8DE5-F79CBF92E398.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s2_w5C342E0A8-87CB-4184-9038-ECB90D9EEDFE.tif,dmso
P015095,L08,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s3_w1AE3E56F1-D1C5-4C39-B893-3F40118C6A29.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s3_w2603D8161-4174-44B3-A541-C9008E3865E5.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s3_w348581711-13EB-42B8-A73B-4D6DB2BAFE33.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s3_w4FC4A4C98-9396-4F51-87AC-93B0DBAAB461.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s3_w5F85BFC51-E75D-4B33-9136-53038A25380A.tif,dmso
P015095,L08,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s4_w12C1E0866-A7DF-411F-9794-6EAFBCC28738.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s4_w2B770E6BD-E9A2-47FF-9E6F-18C081F5ADB6.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s4_w30C1CD880-E2F0-4A5F-8A2F-F6A5C2CD791C.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s4_w443204C10-FFFC-49C0-A479-E3A9CA768B7D.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s4_w5BD2C6A0E-860F-4C08-BB8B-9C93CF66D4DA.tif,dmso
P015095,L08,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s5_w12FF8227F-E2D9-453E-9DF6-63639D538B5D.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s5_w2A7A6D3FD-BF27-4940-A081-DE022342BEAE.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s5_w3B6DD39F4-428F-4A78-B241-29C8F49F9828.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s5_w459246FDF-D9AC-4296-8E0B-B3875B651F56.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s5_w5D0644249-8AFC-4501-9D89-8093F6844951.tif,dmso
P015095,L08,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s6_w1CD3F117E-934B-4583-B13F-73BEF1D178F3.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s6_w2B3F4470C-F0EC-4E8D-B859-38B7671D2300.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s6_w37C691D18-F9E4-4B85-B329-262050BDD61F.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s6_w44E723186-37B2-4110-AB3D-09471773B408.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s6_w5AE6C1BED-9A54-4BA8-9EFE-718F563D719E.tif,dmso
P015095,L08,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s7_w1FA1C25CB-C40B-4B82-A4B4-E3CF187BF1BF.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s7_w2B4209698-AA05-4E4A-AF08-D087DF524BF1.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s7_w3538FE8A7-42D9-42BF-8C42-6CA340D75FC1.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s7_w4DF7856DB-98ED-4356-A5F3-F392FC8D3AE8.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s7_w514D797A6-A4BF-40FA-B20D-54515AA2FB18.tif,dmso
P015095,L08,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s8_w1BA704E05-6411-4C23-8DA2-4EE0ABE74F33.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s8_w22B465A4E-BC46-4C1E-BF81-E1A86541CF9A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s8_w3436F7F1C-A6B6-4AC5-BD6B-7F9322F9AF1A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s8_w4996B8480-9829-45DE-B7E6-1A6A57795E1C.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s8_w570097F5F-26A8-4B82-ACAF-79F6B214F1A6.tif,dmso
P015095,L08,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s9_w1ABA23D06-2708-405A-BC5B-B80AEE9FBAE2.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s9_w2E0607031-F02F-4E04-8AE6-A4E31E5365CC.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s9_w30A39C1E5-4CB5-4B69-BF9F-D276A48F75EC.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s9_w425A39439-974D-4FC0-BDBD-87240CB9D5EE.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L08_s9_w5BDD8BEFA-F186-4DDD-91FC-D3D9BF833602.tif,dmso
P015095,L16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s1_w1A66574D5-6AE4-4E08-BB5A-F1CF4B6041CF.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s1_w20DDB17A5-73B6-4DA8-9AA6-32BCF74E1778.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s1_w3CB66996D-FB56-4C98-8198-C830E05C0766.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s1_w4DF01A79E-A6FC-48BF-A49B-F18FD595EC9B.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s1_w535295170-2DE7-41F1-A848-0E4D21016DF6.tif,dmso
P015095,L16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s2_w198E8E1AE-9A31-421D-817B-CD5DC7C81825.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s2_w298935D5B-308D-4251-9592-DC9F298C38DD.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s2_w372B21540-65A3-459A-85E1-7E6B4CD7928A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s2_w423A68320-FE62-4F3D-8398-7359F86E0193.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s2_w512295F3E-2720-413D-9F6B-25971242507F.tif,dmso
P015095,L16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s3_w1E7D24A06-27AF-49F8-8B5E-9DF0805D713B.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s3_w2708516AB-8EBF-4AE6-A1BA-9450402F7249.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s3_w3ADF7E33E-FB9F-41CA-BE05-68A2E0097466.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s3_w49A319520-9289-4E92-A1F5-9861EFC45D2B.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s3_w539948C05-570C-4F40-9119-C28A007D34CA.tif,dmso
P015095,L16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s4_w1F12A0F2B-A521-4688-9285-AE0F692884AB.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s4_w2F7914412-8F9F-4B43-8028-533BA9675E20.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s4_w3EA263771-B87A-4544-8BF3-B8B14CE6208E.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s4_w44279D3DC-E5A5-48E9-9417-F9240684F51A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s4_w5C86B4C62-4AD7-4ABF-880B-3590E443BB5B.tif,dmso
P015095,L16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s5_w1F2470ECA-616B-43D7-A92A-3D0D769A399E.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s5_w2A2B5094E-DFC6-4AE1-BF07-A8E897099D34.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s5_w3F6F83166-62E7-429A-A50D-26063DD07574.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s5_w4B2822093-6356-46AE-B913-67B86442E1BC.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s5_w5BFF8DC0E-FAA1-4F3B-A20D-32E0D0564304.tif,dmso
P015095,L16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s6_w17876ADBB-872B-46C1-A9DA-5A0DBE52C5D3.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s6_w2F49430CE-20D1-4796-BFCC-9296A62A4361.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s6_w313C037C8-25C1-4CBA-99FE-28FB862C8484.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s6_w46B0963EC-8480-484F-AEA0-AC6A6765A097.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s6_w5A9AEB8CC-6B00-428A-9C0B-3841EC614267.tif,dmso
P015095,L16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s7_w186DCBD7B-C636-4A28-93AE-73CECCC39E12.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s7_w24B5ACF0F-30DE-4378-AF16-0AFC1B801AE6.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s7_w3E8BAF7EF-0220-4E1B-AB18-E0602B359C81.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s7_w46F614866-CE18-4868-83AF-1B89D762AFAF.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s7_w56C52AB4B-7E1E-4D79-A6B2-F107EEBA16BE.tif,dmso
P015095,L16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s8_w1FF5207E5-546F-4F40-9716-38D3ACB2CD29.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s8_w2FD4ED94C-CEEF-4B08-AEDB-9828515AE4C1.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s8_w3059A8509-B21C-480F-AC0C-A43EAABDF4F1.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s8_w4CA218FDD-630C-46C4-BA2C-3756BCEC3E35.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s8_w57260B220-454F-40EB-8A50-6EBC279516EB.tif,dmso
P015095,L16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s9_w128325A93-97A5-4AF6-BD1B-21B4B419CE0B.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s9_w29BB11A5C-20F9-48CF-931F-6020200CC96A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s9_w3DE8CF416-8605-4411-8650-89D8A4A92BC0.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s9_w483740D43-2B2F-4EB6-8E00-F5AB48883216.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_L16_s9_w5E9865BE5-E9B5-45C9-BF34-AFB7686414A7.tif,dmso
P015095,M10,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s1_w1A25DE910-70C3-4F66-A09E-1FDF47C3856D.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s1_w27A4237D5-8086-4BFE-A290-9F1ECDE17ED3.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s1_w3FBB493C8-1745-44FD-B989-15385A3ABD14.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s1_w404FBD8CD-50AD-4F36-9931-784A10D6C5EF.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s1_w5772B4066-9883-47A0-852E-5CA77977A274.tif,dmso
P015095,M10,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s2_w1B2D7D1F4-B653-47EE-938C-C37F0233BEA7.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s2_w24E65418F-0F31-44D1-88B2-6374295A49AB.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s2_w36456674F-30D2-4420-8EA1-EBA288486024.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s2_w40B4595B9-77E3-499D-8A39-93AA188942B2.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s2_w58FCACA0B-927F-4DA6-A8EC-7B89C7DDBA84.tif,dmso
P015095,M10,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s3_w1154022BB-5506-4A0E-9D09-0ADB29707CAF.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s3_w268558BF7-139A-4CF4-BDC7-B8682A83CF8E.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s3_w3F936F959-F311-4937-88B1-58DA6109B695.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s3_w45A3C347A-8CDA-40C1-8C88-92C96FFDF97A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s3_w5684E40C0-FD7F-4FCE-BFCB-657D0239A5DB.tif,dmso
P015095,M10,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s4_w1DB83BF1F-77AA-4F92-AB1D-0B9D0C1E2274.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s4_w20EE2752E-EFCB-4DD6-A964-50684B0CC9B1.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s4_w3C7496AF5-90A3-4406-ABA3-CCAD843A2D69.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s4_w4BBED9169-3435-427C-AC33-F62924875749.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s4_w54D0CAB7D-7933-4C56-AD3E-AC577AEFE975.tif,dmso
P015095,M10,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s5_w1E29E492C-2A4A-48C8-A5D5-831511D8A4C2.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s5_w2A2E55FFB-53A2-4AAB-9209-D543969E53C4.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s5_w3DC3586B0-D357-4187-888C-35447706DB8C.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s5_w467398322-8FEF-4EC3-87AF-AFC4F5C131A5.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s5_w54F54118E-8159-4722-904A-6DCE08021CAC.tif,dmso
P015095,M10,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s6_w11DE71C3D-2C9D-4459-8C47-D2FBA502949F.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s6_w282D0E936-7BDB-47E7-825D-4EACBAD8B094.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s6_w3E5F03512-A6A2-4CDF-8D17-809658872A5F.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s6_w4988E26AA-AEEF-4CDE-9CBD-07D0F2807E3A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s6_w5418C590B-19CF-4BA8-87E7-BDAEF4C31993.tif,dmso
P015095,M10,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s7_w12DA63206-DA04-479C-8546-40B3C119332A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s7_w21AD44F45-B947-4FA9-8951-888EEA440B6B.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s7_w34CECD8F4-DDCA-4DC9-ACBB-ABEA893E16E2.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s7_w45317866F-C7FA-48F6-B5EA-F7DFE9CB7687.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s7_w58D5DA49E-C355-4A73-A67A-60835CE1684F.tif,dmso
P015095,M10,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015095-U2OS-48h-P10-L2/2021-12-23/872,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s8_w1FFBE87B0-D601-4A57-806D-77E53BE91F38.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s8_w2D36EF110-3576-422A-9F38-B798BFBB9352.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s8_w3ADD97ACE-7F6F-4509-89A9-589A89D408C5.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s8_w4DCBAEED5-78C3-4884-B589-43B1EA754B41.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2_M10_s8_w5734BB1BD-6CD8-4BEC-A872-B6EB85C0AF74.tif,dmso
