plate,well,site,bf_site,compound,path,moa
P015089,H11,s4,s2,CBK293871,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H11_s4_w50EDE5EC4-6ED8-47DA-9816-9C40EC829483.npy,EGFR inhibitor
P015089,H11,s5,s3,CBK293871,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H11_s5_w5B516F62F-6B77-48E0-AEFA-D8E21441BC3E.npy,EGFR inhibitor
P015089,H11,s6,s4,CBK293871,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H11_s6_w5EBC2A212-C386-4A77-B79C-A027C90992A5.npy,EGFR inhibitor
P015089,H11,s8,s5,CBK293871,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H11_s8_w543183D76-A226-4EFD-B64E-D3BEA4C581F6.npy,EGFR inhibitor
P015089,H12,s2,s1,CBK277927,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H12_s2_w5FE1D88D6-E3C6-4663-9A4A-735267EDFD07.npy,EGFR inhibitor
P015089,H12,s4,s2,CBK277927,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H12_s4_w5B0D72B10-A7DB-48E4-97D4-F8D6DCEE11E2.npy,EGFR inhibitor
P015089,H12,s5,s3,CBK277927,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H12_s5_w5CF379957-5270-4BE4-821C-B498D278D8FD.npy,EGFR inhibitor
P015089,H12,s6,s4,CBK277927,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H12_s6_w5D0B8AD35-F99F-4063-8B50-0B60BEE2A9F2.npy,EGFR inhibitor
P015089,H12,s8,s5,CBK277927,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H12_s8_w55DBEC847-B684-4E39-AE0D-E908CE205231.npy,EGFR inhibitor
P015089,H14,s2,s1,CBK042030,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H14_s2_w59F774A10-64C0-4878-906C-A173FE721539.npy,glucocorticoid receptor agonist
P015089,H14,s4,s2,CBK042030,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H14_s4_w59866CE27-AF57-42FE-9F20-D5CE6F46DCFE.npy,glucocorticoid receptor agonist
P015089,H14,s5,s3,CBK042030,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H14_s5_w536C7B3B5-A513-4652-89D8-DCA72008ABD7.npy,glucocorticoid receptor agonist
P015089,H14,s6,s4,CBK042030,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H14_s6_w5A30E0FC4-8D02-4395-ACF6-CE465E36F9FF.npy,glucocorticoid receptor agonist
P015089,H14,s8,s5,CBK042030,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H14_s8_w5F1B78F42-80AD-4A81-9919-E619820E7CF0.npy,glucocorticoid receptor agonist
P015089,H16,s2,s1,CBK041711,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H16_s2_w537EBF12A-8606-4427-ADCF-C50D81A65E33.npy,glucocorticoid receptor agonist
P015089,H16,s4,s2,CBK041711,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H16_s4_w5E9F9DB94-0E88-4775-8CD2-4870FDC4149B.npy,glucocorticoid receptor agonist
P015089,H16,s5,s3,CBK041711,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H16_s5_w505C38DDE-8F4C-4BE4-84EB-49007CBDD433.npy,glucocorticoid receptor agonist
P015089,H16,s6,s4,CBK041711,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H16_s6_w540F42D22-915B-491D-90C6-42BF2B12B373.npy,glucocorticoid receptor agonist
P015089,H16,s8,s5,CBK041711,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H16_s8_w51F9F7FCF-E86F-49E2-981B-3C0CE03E5B3E.npy,glucocorticoid receptor agonist
P015089,H19,s2,s1,CBK042053,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H19_s2_w5587B2127-72D7-4FCB-A900-1F765FC8F436.npy,glucocorticoid receptor agonist
P015089,H19,s4,s2,CBK042053,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H19_s4_w501A4F200-3F35-40B4-A567-DD0E2EE05093.npy,glucocorticoid receptor agonist
P015089,H19,s5,s3,CBK042053,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H19_s5_w5C9EDE696-30A9-4619-B2A0-F6CED3E2C439.npy,glucocorticoid receptor agonist
P015089,H19,s6,s4,CBK042053,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H19_s6_w5A02693F4-71FF-42A6-9CF3-07304CF5D633.npy,glucocorticoid receptor agonist
P015089,H19,s8,s5,CBK042053,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H19_s8_w579AE0AD7-BB55-4FBA-A0B0-BC96C8A42F04.npy,glucocorticoid receptor agonist
P015089,H20,s2,s1,CBK290917,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H20_s2_w550AD81B6-C004-4FFC-98E1-D9DB780663E0.npy,EGFR inhibitor
P015089,H20,s4,s2,CBK290917,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H20_s4_w51892C1FA-53A7-4089-8D9D-D96790444AE1.npy,EGFR inhibitor
P015089,H20,s5,s3,CBK290917,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H20_s5_w5FF37F199-4702-43BD-B9DB-0E65945AEDEE.npy,EGFR inhibitor
P015089,H20,s6,s4,CBK290917,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H20_s6_w51957CF63-A243-4AD1-8FAC-F937D4C81C74.npy,EGFR inhibitor
P015089,H20,s8,s5,CBK290917,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H20_s8_w52772FECB-65AE-4370-BE8B-C9D61864A42A.npy,EGFR inhibitor
P015089,H22,s2,s1,CBK308051,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H22_s2_w5629DFED9-3BCA-43C9-8D28-34A587DD91BB.npy,EGFR inhibitor
P015089,H22,s4,s2,CBK308051,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H22_s4_w53573C21E-D0AA-408B-BB89-FD4AF9660DD5.npy,EGFR inhibitor
P015089,H22,s5,s3,CBK308051,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H22_s5_w54E61176D-CA87-40B7-B036-81AE9D9EB7C8.npy,EGFR inhibitor
P015089,H22,s6,s4,CBK308051,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H22_s6_w5780C0CB4-6E09-487D-81C0-AB2BAF19C049.npy,EGFR inhibitor
P015089,H22,s8,s5,CBK308051,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H22_s8_w5F711C512-108E-47B9-B877-F1F97AA84550.npy,EGFR inhibitor
P015089,H23,s2,s1,CBK308771,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H23_s2_w5AD5E8C13-6F7F-41C2-BD24-B546AEB81A4F.npy,EGFR inhibitor
P015089,H23,s4,s2,CBK308771,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H23_s4_w532AB3166-4AD4-4DCF-B7F0-CEDF8B86FD49.npy,EGFR inhibitor
P015089,H23,s5,s3,CBK308771,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H23_s5_w55E853852-96C1-4B10-8867-923C815160C3.npy,EGFR inhibitor
P015089,H23,s6,s4,CBK308771,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H23_s6_w53E4548FD-E89F-45D5-9CF1-F4B52CD3CE3C.npy,EGFR inhibitor
P015089,H23,s8,s5,CBK308771,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_H23_s8_w5964D91EF-AA78-4398-9C9A-B9C77CF2BC6F.npy,EGFR inhibitor
P015089,I02,s2,s1,CBK041994,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I02_s2_w5A96E294B-E0E0-4B8A-BE8E-9C469CE499A6.npy,glucocorticoid receptor agonist
P015089,I02,s4,s2,CBK041994,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I02_s4_w5D5836D35-9A2F-41F7-831A-20A0D75751FA.npy,glucocorticoid receptor agonist
P015089,I02,s5,s3,CBK041994,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I02_s5_w55395B51C-AF01-4C62-B5C8-5EBA25396A92.npy,glucocorticoid receptor agonist
P015089,I02,s6,s4,CBK041994,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I02_s6_w566B0D5E4-8070-4896-966E-F5BB9400DB8C.npy,glucocorticoid receptor agonist
P015089,I02,s8,s5,CBK041994,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I02_s8_w59D010419-9937-4349-9ED7-63846A03E65F.npy,glucocorticoid receptor agonist
P015089,I04,s2,s1,CBK290459,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I04_s2_w5C7AB620C-81DD-4A5A-AAE7-B3D6640C795A.npy,EGFR inhibitor
P015089,I04,s4,s2,CBK290459,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I04_s4_w5E1CB1F76-1FEB-47B1-93D3-9D0090A2172E.npy,EGFR inhibitor
P015089,I04,s5,s3,CBK290459,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I04_s5_w5E26016F5-52F8-42F0-8950-452CF5FC91F3.npy,EGFR inhibitor
P015089,I04,s6,s4,CBK290459,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I04_s6_w53224DE19-EB47-4BE2-9AE1-8E7140F96666.npy,EGFR inhibitor
P015089,I04,s8,s5,CBK290459,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I04_s8_w5999F5F72-4AAD-4B55-8910-D8490576A417.npy,EGFR inhibitor
P015089,I05,s2,s1,CBK013251,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I05_s2_w59B9315D0-7C78-4D44-AB21-923F01C61069.npy,EGFR inhibitor
P015089,I05,s4,s2,CBK013251,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I05_s4_w5B1BFC42D-DF1C-4762-818C-37C20B5CD498.npy,EGFR inhibitor
P015089,I05,s5,s3,CBK013251,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I05_s5_w5755CB8D6-A883-49AE-863C-17F9310FB287.npy,EGFR inhibitor
P015089,I05,s6,s4,CBK013251,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I05_s6_w55CA2A63A-BAED-433B-92E1-2A8D675FC4C8.npy,EGFR inhibitor
P015089,I05,s8,s5,CBK013251,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I05_s8_w558334470-0E7C-493F-822C-1FDC2C2F05C8.npy,EGFR inhibitor
P015089,I06,s2,s1,CBK308903,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I06_s2_w57056DDE3-07E5-4DF2-AFE6-4D530FDA777C.npy,DNA synthesis inhibitor
P015089,I06,s4,s2,CBK308903,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I06_s4_w5B59FEEE3-06E2-4EDF-93F7-C3D6525D6C31.npy,DNA synthesis inhibitor
P015089,I06,s5,s3,CBK308903,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I06_s5_w5B0C6B923-F55B-4741-88B7-89349F9F4391.npy,DNA synthesis inhibitor
P015089,I06,s6,s4,CBK308903,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I06_s6_w508F7CC5C-A528-4E30-A56D-ADD3D1E0CF33.npy,DNA synthesis inhibitor
P015089,I06,s8,s5,CBK308903,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I06_s8_w59A101CE9-1456-496C-929E-AA931D2C1E82.npy,DNA synthesis inhibitor
P015089,I09,s2,s1,CBK293861,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I09_s2_w55147F61B-FFBB-40B5-A1C3-9DBFA0280332.npy,EGFR inhibitor
P015089,I09,s4,s2,CBK293861,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I09_s4_w58F8F0D76-5F03-4AB7-A47A-D60162449C1F.npy,EGFR inhibitor
P015089,I09,s5,s3,CBK293861,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I09_s5_w51DB418B7-1366-471E-9AB3-B7750D84CB5F.npy,EGFR inhibitor
P015089,I09,s6,s4,CBK293861,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I09_s6_w56E10D8EC-9EF8-4994-9ED9-219715A31B4B.npy,EGFR inhibitor
P015089,I09,s8,s5,CBK293861,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I09_s8_w58614EEF5-E2ED-4831-B95D-6428E43ADC21.npy,EGFR inhibitor
P015089,I10,s2,s1,CBK041997,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I10_s2_w5FD43CB6E-46C4-49B6-8B69-C090BA589D8F.npy,glucocorticoid receptor agonist
P015089,I10,s4,s2,CBK041997,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I10_s4_w5D52239BC-9AE3-4A96-B4A9-8B4DDC8E44B7.npy,glucocorticoid receptor agonist
P015089,I10,s5,s3,CBK041997,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I10_s5_w58C10EA1E-A904-42C0-8466-FA03522779B1.npy,glucocorticoid receptor agonist
P015089,I10,s6,s4,CBK041997,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I10_s6_w55D27AE46-025C-46FF-BDB3-A7DB63398101.npy,glucocorticoid receptor agonist
P015089,I10,s8,s5,CBK041997,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I10_s8_w5ECC763D3-E8D9-489B-BFD7-1B3C972E82F8.npy,glucocorticoid receptor agonist
P015089,I14,s2,s1,CBK278119,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I14_s2_w51658B768-9082-4FEB-B866-179A0758F518.npy,EGFR inhibitor
P015089,I14,s4,s2,CBK278119,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I14_s4_w56584D73D-D6BE-4897-883B-1D0D4A5D0A96.npy,EGFR inhibitor
P015089,I14,s5,s3,CBK278119,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I14_s5_w5A5AA00EE-BABA-4434-9592-D57F1B3A6733.npy,EGFR inhibitor
P015089,I14,s6,s4,CBK278119,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I14_s6_w5AFEAE688-4AEB-4339-AFF4-FB9E45FB4857.npy,EGFR inhibitor
P015089,I14,s8,s5,CBK278119,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I14_s8_w58259C9C0-CF57-4614-9C93-38ABAA2F011E.npy,EGFR inhibitor
P015089,I15,s2,s1,CBK290716,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I15_s2_w5B156FF9E-51AE-4BD0-890B-C7DA03DDB5BC.npy,EGFR inhibitor
P015089,I15,s4,s2,CBK290716,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I15_s4_w5743B2FEE-317E-4918-9392-BB95D2802C2D.npy,EGFR inhibitor
P015089,I15,s5,s3,CBK290716,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I15_s5_w53DBCC821-3774-42AD-8BB1-60C18D99833D.npy,EGFR inhibitor
P015089,I15,s6,s4,CBK290716,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I15_s6_w5A7292D30-6DEA-49E7-8106-9DDB61189EBD.npy,EGFR inhibitor
P015089,I15,s8,s5,CBK290716,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I15_s8_w587685C5C-58D5-4A5A-8D23-3B381BE3856B.npy,EGFR inhibitor
P015089,I17,s2,s1,CBK041813,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I17_s2_w530C9FEA2-B503-4B70-8A04-25F444C88E8B.npy,glucocorticoid receptor agonist
P015089,I17,s4,s2,CBK041813,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I17_s4_w53A164894-FBE5-4D29-A64B-F322CC06CB84.npy,glucocorticoid receptor agonist
P015089,I17,s5,s3,CBK041813,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I17_s5_w56C04CC34-4CD7-436C-A717-C25829139D75.npy,glucocorticoid receptor agonist
P015089,I17,s6,s4,CBK041813,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I17_s6_w532397027-3CF7-48F1-9B27-6B7230A862F1.npy,glucocorticoid receptor agonist
P015089,I17,s8,s5,CBK041813,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I17_s8_w5B0EFCE47-5E7C-4290-85D3-0E0B918D6F09.npy,glucocorticoid receptor agonist
P015089,I19,s2,s1,CBK290830,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I19_s2_w5822320EF-20C9-4B71-B55E-284C2AE59C36.npy,EGFR inhibitor
P015089,I19,s4,s2,CBK290830,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I19_s4_w588F17779-F9B2-4EB3-8549-EAD6497D8491.npy,EGFR inhibitor
P015089,I19,s5,s3,CBK290830,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I19_s5_w55A625A8B-A82D-493D-AFDB-5733755A4DC9.npy,EGFR inhibitor
P015089,I19,s6,s4,CBK290830,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I19_s6_w57788C70E-FDEF-4E78-8A75-962A82AF038D.npy,EGFR inhibitor
P015089,I19,s8,s5,CBK290830,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I19_s8_w536F4F19B-5FB6-486E-8A9B-F3C83FA8E43B.npy,EGFR inhibitor
P015089,I21,s2,s1,CBK278011,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I21_s2_w5B783E25E-771E-4E10-AE9B-969859EF08E6.npy,DNA synthesis inhibitor
P015089,I21,s4,s2,CBK278011,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I21_s4_w5CBCF1026-E18A-4C6A-9C15-E81A6D4EAC1A.npy,DNA synthesis inhibitor
P015089,I21,s5,s3,CBK278011,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I21_s5_w529A763F7-BAA9-4798-93C6-6B7E91033ADC.npy,DNA synthesis inhibitor
P015089,I21,s6,s4,CBK278011,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I21_s6_w5DB2C536D-ED50-4873-AEF3-CF07F6220021.npy,DNA synthesis inhibitor
P015089,I21,s8,s5,CBK278011,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I21_s8_w5D577CC17-F6E8-4E57-BC8A-AF8784976E85.npy,DNA synthesis inhibitor
P015089,I22,s2,s1,CBK303963,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I22_s2_w59339331D-3E2D-45B5-A06F-27E93492662B.npy,EGFR inhibitor
P015089,I22,s4,s2,CBK303963,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I22_s4_w51846EC20-036B-4070-BC5D-542836704C78.npy,EGFR inhibitor
P015089,I22,s5,s3,CBK303963,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I22_s5_w526516B95-F9AA-4B95-910C-1BE4DC90B2BD.npy,EGFR inhibitor
P015089,I22,s6,s4,CBK303963,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I22_s6_w5DB4F19EC-B703-498A-AFCC-D3AADFC2B38C.npy,EGFR inhibitor
P015089,I22,s8,s5,CBK303963,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I22_s8_w5A345636C-43F4-49BE-99DD-B1425DE94653.npy,EGFR inhibitor
P015089,I23,s2,s1,CBK290796,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I23_s2_w5612FB216-1139-4B09-8711-725E1C3AD9BC.npy,EGFR inhibitor
P015089,I23,s4,s2,CBK290796,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I23_s4_w53C373BD8-0459-420F-B079-01C4B4096389.npy,EGFR inhibitor
P015089,I23,s5,s3,CBK290796,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I23_s5_w5221CF796-E0F6-4348-8638-99EC3CEFE34B.npy,EGFR inhibitor
P015089,I23,s6,s4,CBK290796,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I23_s6_w5DA365755-54F2-4F6D-9B92-2AB6DDBD5F76.npy,EGFR inhibitor
P015089,I23,s8,s5,CBK290796,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_I23_s8_w58F2635A8-2304-4CFC-965E-3ABCAE757185.npy,EGFR inhibitor
P015089,J02,s2,s1,CBK290459,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_J02_s2_w5AA8D1C76-1A3C-4E10-A35E-D6594C4DA2FB.npy,EGFR inhibitor
P015089,J02,s4,s2,CBK290459,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_J02_s4_w5016BC8D2-F685-4D40-A60D-0B6B33065C3B.npy,EGFR inhibitor
P015089,J02,s5,s3,CBK290459,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_J02_s5_w5C2947DD1-CBB6-44EA-992F-777FD1858B15.npy,EGFR inhibitor
P015089,J02,s6,s4,CBK290459,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_J02_s6_w5B3238D05-13DC-4282-AD4C-87C0D0929565.npy,EGFR inhibitor
P015089,J02,s8,s5,CBK290459,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_J02_s8_w5CB196114-3DDC-43FD-8394-3AB5AAF0D8C5.npy,EGFR inhibitor
P015089,J03,s2,s1,CBK309037,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_J03_s2_w590969286-44C1-443A-A7AB-91D3E765C894.npy,DNA synthesis inhibitor
P015089,J03,s4,s2,CBK309037,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_J03_s4_w594AF8931-B8C6-44A6-BD84-62FFC94F6783.npy,DNA synthesis inhibitor
P015089,J03,s5,s3,CBK309037,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015089-U2OS-48h-P7-L2_J03_s5_w5A3CE3C75-E922-4642-A8DE-23B77B2B1F14.npy,DNA synthesis inhibitor
