plate,well,site,compound,path,moa
P015090,J15,s5,CBK278016,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J15_s5_w6FD83FE25-17B0-4240-A9CE-23D8DEE28406.npy,JAK inhibitor
P015097,E10,s4,CBK309537,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_E10_s4_w6EC1C451E-6061-4956-B10A-BB26FA8103D1.npy,protein synthesis inhibitor
P015091,K20,s3,CBK290479,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_K20_s3_w68CBE593B-EECD-4CDB-BD26-11DFFCA28497.npy,HDAC inhibitor
P015084,B12,s4,CBK288281,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_B12_s4_w672686EEC-C2AD-4534-9B55-A97247B99439.npy,Aurora kinase inhibitor
P015098,M03,s4,CBK277937,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M03_s4_w67A164377-254B-4301-8FF8-AC8441E26B8F.npy,tubulin polymerization inhibitor
P015099,C20,s5,CBK277909,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_C20_s5_w67A74727B-98DF-4D7D-9CEB-6889E2094447.npy,topoisomerase inhibitor
P015097,H15,s2,CBK041675,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_H15_s2_w60188427C-8801-4B1F-ACFC-9A872E94465A.npy,protein synthesis inhibitor
P015085,F11,s5,CBK290772,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_F11_s5_w68A5DC7DD-BADC-4931-8F24-4E7E1ABDCBAC.npy,Aurora kinase inhibitor
P015098,F09,s4,CBK309655,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_F09_s4_w639B7ADD0-607C-4A7F-A622-FD2D9DA9A0C1.npy,topoisomerase inhibitor
P015098,O08,s5,CBK307798,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_O08_s5_w6E2A5F4B8-C487-4759-8A39-66AF19EC301D.npy,topoisomerase inhibitor
P015090,K07,s3,CBK041242,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_K07_s3_w6F32AAD53-5001-45F4-AB8E-3E7DC4AD736B.npy,JAK inhibitor
P015091,K09,s3,CBK290760,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_K09_s3_w62FD540DE-DF4D-4460-B4AD-AE393B965068.npy,HSP inhibitor
P015090,J06,s2,CBK290816,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J06_s2_w646D2C671-8CB2-4996-89EC-89F68083927C.npy,HDAC inhibitor
P015097,I18,s5,CBK042154,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_I18_s5_w67A576E37-4FF1-4B7B-BB0E-C48C50CE5E5F.npy,protein synthesis inhibitor
P015077,K12,s5,CBK201029,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_K12_s5_w66D34A34E-D8BB-44DF-A651-BE45F3CF568C.npy,protein synthesis inhibitor
P015099,C14,s1,CBK309466,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_C14_s1_w69948BDBC-0AAA-44DE-93F7-0E896A5C2777.npy,retinoid receptor agonist
P015091,D10,s1,CBK309064,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_D10_s1_w6BE52A03D-CF2B-46D7-B14E-7E2296C79D05.npy,HDAC inhibitor
P015090,I16,s1,CBK308430,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I16_s1_w6128079BE-8006-4FD3-9892-2997B0B5AED0.npy,HDAC inhibitor
P015084,F07,s2,CBK290766,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_F07_s2_w635375B8E-610A-4488-9B3A-8B7561DD78E8.npy,Aurora kinase inhibitor
P015093,L16,s2,CBK290154,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_L16_s2_w644E866E3-D65F-40A8-A79F-542ABC206149.npy,JAK inhibitor
P015085,N13,s4,CBK293886,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_N13_s4_w6273BBEA4-818C-49CE-A041-3318C02ED33C.npy,Aurora kinase inhibitor
P015097,L20,s2,CBK308887,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_L20_s2_w673E0385C-F9C6-4600-B76E-6A82AD950EC9.npy,protein synthesis inhibitor
P015099,K08,s3,CBK308876,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_K08_s3_w6329E0C38-668A-4393-B755-ABC4B5C434C7.npy,retinoid receptor agonist
P015085,H02,s2,CBK290770,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_H02_s2_w6700682A7-485F-45D8-8977-5B611937003C.npy,Aurora kinase inhibitor
P015090,N15,s1,CBK288302,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N15_s1_w6E0C48BEE-A671-4F2B-B869-A7FE17286A1E.npy,HDAC inhibitor
P015098,C20,s2,CBK290012,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_C20_s2_w604864E10-58B4-4D80-BD37-AF466787E6E1.npy,retinoid receptor agonist
P015098,L06,s5,CBK277969,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L06_s5_w66450CD15-8139-45EC-BA76-01D9D244802A.npy,tubulin polymerization inhibitor
P015099,F17,s3,CBK278120,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F17_s3_w647D78B4B-02EC-4D2F-A8D6-0C1DD0E6DBD2.npy,tubulin polymerization inhibitor
P015098,N16,s5,CBK309040,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N16_s5_w6C80B938F-30B1-4C84-935D-4A0CF0DC9EB7.npy,topoisomerase inhibitor
P015097,L06,s2,CBK307772,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_L06_s2_w6A3CBD1F9-6D42-4676-B957-8C4B0E5DA1CE.npy,protein synthesis inhibitor
P015098,O09,s3,CBK309040,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_O09_s3_w65445B99B-7EA1-48AD-B7D2-BA1FEE832744.npy,topoisomerase inhibitor
P015091,M19,s3,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_M19_s3_w6979F5615-8891-4E4D-9D5C-8AC06FF2778C.npy,JAK inhibitor
P015099,E02,s3,CBK309040,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_E02_s3_w6532F8168-B236-4F5F-B16A-A49F3E82ACB1.npy,topoisomerase inhibitor
P015093,C18,s4,CBK288327,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_C18_s4_w633CDCF6C-1B46-48B4-A597-E46DBFAB001C.npy,JAK inhibitor
P015095,C22,s5,CBK290205,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_C22_s5_w6F2C418D5-86CD-40C9-AA5F-3D54DFFE9CE2.npy,PARP inhibitor
P015082,O22,s4,CBK200558,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015082-U2OS-48h-P4-L1-TL_O22_s4_w6F61B1B74-81C0-4269-947F-4921EF56D1BF.npy,topoisomerase inhibitor
P015090,G10,s4,CBK308430,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_G10_s4_w6A041E621-79EE-4BF0-BDCA-9473648978C6.npy,HDAC inhibitor
P015091,B22,s5,CBK277961,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_B22_s5_w6FB77E21B-18FA-47F2-BE1A-2A27A656A0FA.npy,HDAC inhibitor
P015098,O11,s1,CBK201032,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_O11_s1_w69EA7706D-54AB-41A2-99BF-EFE40FA72F5F.npy,tubulin polymerization inhibitor
P015085,B19,s5,CBK277972,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_B19_s5_w6136B30B4-E996-4E2C-A2E5-DF3EBF8854F9.npy,Aurora kinase inhibitor
P015099,D11,s1,CBK271643,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_D11_s1_w628B9E765-A2C4-45E7-8B15-22370C86EA55.npy,retinoid receptor agonist
P015085,E16,s5,CBK200550,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_E16_s5_w69D687440-8559-40B5-9581-BEA2F55522EF.npy,ATPase inhibitor
P015091,E04,s2,CBK290479,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_E04_s2_w6B55D07CD-CA25-4176-A30D-364AB1EE49B7.npy,HDAC inhibitor
P015099,K08,s4,CBK308876,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_K08_s4_w6E4010C04-FF0F-48A4-AADA-6C6C7B1E79D9.npy,retinoid receptor agonist
P015098,O21,s1,CBK290683,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_O21_s1_w656B10653-9AEB-4454-9FCF-19D5ABE3EE88.npy,topoisomerase inhibitor
P015098,N16,s4,CBK309040,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N16_s4_w6B7042521-D1DD-43B8-A2CD-200628908F69.npy,topoisomerase inhibitor
P015096,E06,s2,CBK200838,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_E06_s2_w62E931223-DEFA-4504-83E9-A054D63C91EC.npy,protein synthesis inhibitor
P015090,N06,s4,CBK309545,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N06_s4_w65F5516FC-04DA-4A6E-BF33-63E8D3588EA7.npy,HSP inhibitor
P015099,G12,s3,CBK307798,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_G12_s3_w66135953E-EF7F-4A4D-B50B-C8BE5FAFB61C.npy,topoisomerase inhibitor
P015097,I23,s5,CBK041675,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_I23_s5_w670EC9C4C-9202-4A9A-BFAC-8F3F4EAC3613.npy,protein synthesis inhibitor
P015098,G12,s1,CBK290101,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_G12_s1_w627F6C4C4-4422-47B4-8A6C-494DE774E1AD.npy,retinoid receptor agonist
P015096,E06,s5,CBK200838,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_E06_s5_w6D7BDFAAE-E743-48F2-BA54-9E20586BD5F8.npy,protein synthesis inhibitor
P015095,N13,s2,CBK308846,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_N13_s2_w6827413E1-A9F7-49ED-AFAC-1DE0379B6AFD.npy,PARP inhibitor
P015092,I19,s1,CBK309133,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_I19_s1_w66E455651-4947-4F80-9E2F-64230535BD72.npy,JAK inhibitor
P015091,G11,s5,CBK278050,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_G11_s5_w629AAF81B-CFB9-46F9-A9E1-7B8889F842F0.npy,JAK inhibitor
P015091,L10,s5,CBK309553,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_L10_s5_w6B79BFD01-7FFF-44A5-ADF8-50FE7470AAAA.npy,HDAC inhibitor
P015093,G19,s1,CBK289978,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_G19_s1_w65BA112E9-5312-4A15-A176-D6184914CD8D.npy,JAK inhibitor
P015095,J09,s4,CBK290993,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J09_s4_w643160A13-CAAD-4949-A9E0-5B91B0C5A5FA.npy,PARP inhibitor
P015094,O22,s2,CBK308846,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O22_s2_w632141A85-EB09-4A1C-9D8C-5A97B68D676E.npy,PARP inhibitor
P015085,M08,s3,CBK288288,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_M08_s3_w6C7D3EFDE-6D61-4065-BEFD-DBEFEA6A1EE7.npy,Aurora kinase inhibitor
P015098,G20,s5,CBK308173,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_G20_s5_w6208C3BF0-4A04-4DE0-B0B1-A772AA69AF2B.npy,topoisomerase inhibitor
P015098,J09,s2,CBK303985,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_J09_s2_w64B8B2443-D3D5-430C-8A29-BA688E67547C.npy,topoisomerase inhibitor
P015085,E11,s4,CBK200716,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_E11_s4_w66ED753C8-FD50-485B-97F2-1CE556D31BFA.npy,ATPase inhibitor
P015094,M10,s3,CBK290993,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_M10_s3_w699A341FF-94FC-4AAF-AC7B-D8900932EC36.npy,PARP inhibitor
P015094,M08,s1,CBK309255,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_M08_s1_w6B6DFC7D0-C973-4EAE-8B8A-101BA27E5536.npy,PARP inhibitor
P015085,O22,s3,CBK293886,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_O22_s3_w65FC09D27-E5B2-4044-A23C-FAAFABAE45E1.npy,Aurora kinase inhibitor
P015090,J18,s5,CBK308657,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J18_s5_w61DA75030-F6D4-4B10-9A61-77BA41FDF791.npy,HSP inhibitor
P015095,J15,s4,CBK308811,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J15_s4_w630EC9871-96E3-4E6A-935F-B33E91B60BE3.npy,PARP inhibitor
P015090,C17,s5,CBK308266,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_C17_s5_w67999486C-A1F4-416C-84C1-182BB1BD97C0.npy,HDAC inhibitor
P015094,K11,s5,CBK308723,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_K11_s5_w6F413E45A-2839-47DE-9358-F99CD719929F.npy,PARP inhibitor
P015090,B09,s3,CBK277990,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B09_s3_w64F50AD11-C251-42C2-8F72-387A7FA6B25C.npy,HDAC inhibitor
P015099,E17,s3,CBK041516,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_E17_s3_w660541940-2937-49B6-B109-C0C188AEDD86.npy,tubulin polymerization inhibitor
P015091,J02,s4,CBK309488,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_J02_s4_w6E239F83A-B114-49C8-B25E-E82EC60A606D.npy,HSP inhibitor
P015094,I17,s3,CBK277950,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_I17_s3_w62103CA79-1AC0-491A-B731-5005998924D2.npy,PARP inhibitor
P015091,J14,s1,CBK288302,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_J14_s1_w604274FFA-FEB9-4961-A40F-21E88A3FA7E1.npy,HDAC inhibitor
P015099,I21,s4,CBK277937,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_I21_s4_w6DE29F7A0-1F17-48CE-8B6A-A6E8BAF85D10.npy,tubulin polymerization inhibitor
P015085,I23,s3,CBK200550,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_I23_s3_w6E595A9C7-E787-437A-9031-B7539817BB85.npy,ATPase inhibitor
P015090,D09,s3,CBK277961,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_D09_s3_w679DE89E9-9AA2-413B-945E-B09D19A19379.npy,HDAC inhibitor
P015098,L21,s1,CBK041770,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L21_s1_w69F44BDA0-9193-45DC-BB47-20851C92E47D.npy,topoisomerase inhibitor
P015098,I09,s4,CBK278004,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_I09_s4_w638710B41-5ED4-4043-AF4D-8D5570431CC8.npy,topoisomerase inhibitor
P015091,M13,s5,CBK308232,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_M13_s5_w653C76B31-E760-4BD5-9C41-5E64FE43E224.npy,HSP inhibitor
P015099,L16,s3,CBK308819,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_L16_s3_w66072689F-A91F-4CDA-9E38-493407CEFDE8.npy,topoisomerase inhibitor
P015099,C06,s5,CBK308173,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_C06_s5_w60E07FD22-C24A-45BC-AFE0-043924E72CFB.npy,topoisomerase inhibitor
P015098,C22,s1,CBK201032,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_C22_s1_w6DB349632-C2C0-42A3-95F0-84B304AC869B.npy,tubulin polymerization inhibitor
P015099,J14,s4,CBK309437,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_J14_s4_w666CBADC5-FAEC-4FA2-AD5D-E6BBFD81B490.npy,tubulin polymerization inhibitor
P015085,H02,s1,CBK290770,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_H02_s1_w6ED6C064B-DDCA-41EA-9A3A-FA03B8D6043F.npy,Aurora kinase inhibitor
P015091,J17,s1,CBK290810,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_J17_s1_w66F62A677-B3B3-47D2-A945-8DECDDAA20FC.npy,HSP inhibitor
P015093,C18,s3,CBK288327,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_C18_s3_w6B7BE94B5-C1B4-4691-9587-A7FE8EC2FA9A.npy,JAK inhibitor
P015099,B20,s3,CBK308613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_B20_s3_w6F9DF6D84-C04D-4C5D-838D-985FCF85E804.npy,topoisomerase inhibitor
P015085,G14,s1,CBK290801,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_G14_s1_w63E15F260-7496-4A86-ADF7-9FF0EE10ECCE.npy,Aurora kinase inhibitor
P015099,K09,s3,CBK290217,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_K09_s3_w6C769EDD3-2630-44ED-9C37-744CBBD8F4D3.npy,retinoid receptor agonist
P015091,L11,s3,CBK277957,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_L11_s3_w6D5B72FAB-423B-4631-90E5-954563B36E2E.npy,HDAC inhibitor
P015099,G10,s5,CBK290683,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_G10_s5_w69AE085AB-87E4-4A47-85F5-89C654B30C6A.npy,topoisomerase inhibitor
P015099,D09,s2,CBK309265,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_D09_s2_w614B31DCD-FAC5-4029-B17D-46C00F2D6D96.npy,topoisomerase inhibitor
P015091,B22,s2,CBK277961,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_B22_s2_w6FF0616F9-31F0-4B84-9C60-1C8FF7C22526.npy,HDAC inhibitor
P015099,B09,s5,CBK290251,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_B09_s5_w6A2E195AB-23DD-456F-BFB0-7CE9105B1821.npy,topoisomerase inhibitor
P015084,M23,s1,CBK288288,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_M23_s1_w686A6D604-AEDB-4979-A0A5-F1C32C3FE85A.npy,Aurora kinase inhibitor
P015085,K15,s1,CBK290052,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_K15_s1_w6F3B8D4D3-6FCB-421B-8858-987098E82529.npy,ATPase inhibitor
P015085,E16,s2,CBK200550,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_E16_s2_w6A38CEE8D-68C5-414C-8222-797735B427A3.npy,ATPase inhibitor
P015084,O03,s4,CBK290801,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_O03_s4_w62E511B2B-FA99-4CE6-A3B4-D953724A337D.npy,Aurora kinase inhibitor
P015077,E12,s2,CBK200601,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_E12_s2_w675CDA3F4-795D-4F30-9DAC-0EB0BCE0D5CC.npy,retinoid receptor agonist
P015085,F22,s1,CBK308652,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_F22_s1_w620EC9667-3D42-4D35-9DBA-22A854716F31.npy,Aurora kinase inhibitor
P015091,F02,s1,CBK278016,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_F02_s1_w6FEDFFABE-5BA3-4FA2-8C03-6D7401685CE8.npy,JAK inhibitor
P015096,M08,s1,CBK308608,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_M08_s1_w6E4D7C687-5FF6-4B38-9D84-F1D88A60357C.npy,protein synthesis inhibitor
P015095,I10,s2,CBK308811,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I10_s2_w674F8A045-866C-467E-BEB4-CC223DA83230.npy,PARP inhibitor
P015091,M23,s5,CBK303867,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_M23_s5_w65AC30EE4-FA2A-4375-A7A2-AEB5D7A5B8AD.npy,HDAC inhibitor
P015093,N06,s5,CBK290154,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N06_s5_w61C29E853-3EE4-4424-8439-FC19D3A963C4.npy,JAK inhibitor
P015098,B03,s1,CBK291076,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_B03_s1_w69A27BDC5-67B5-4D35-A059-15594DA8DA73.npy,tubulin polymerization inhibitor
P015084,I17,s3,CBK277972,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_I17_s3_w66E7194FD-4C45-4210-A5F2-D0480147DB4B.npy,Aurora kinase inhibitor
P015095,C12,s4,CBK278729,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_C12_s4_w6DB79C83A-D7E5-45F4-BF51-C875CD907C99.npy,PARP inhibitor
P015090,N10,s4,CBK277935,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N10_s4_w63FC4A057-F337-406E-ADBA-DCEACE409346.npy,HSP inhibitor
