plate,well,site,compound,path,moa
P015094,G14,s1,CBK278031,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_G14_s1_w6759D4FBB-52FE-465A-BDE6-646657EDAF94.npy,PARP inhibitor
P015093,M20,s1,CBK308126,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_M20_s1_w60EEFC04B-5FCA-456D-98AC-F733B547261A.npy,JAK inhibitor
P015084,F16,s3,CBK018513,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_F16_s3_w60EA8DE58-EEF0-4EDB-BF0F-9BF5A2838BEB.npy,ATPase inhibitor
P015090,K19,s4,CBK308260,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_K19_s4_w6139D3962-1CA9-4D57-B58D-E9B09CC030C2.npy,HDAC inhibitor
P015093,M18,s1,CBK293875,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M18_s1_w6CA81262D-57EB-47FD-8FF6-99F596838011.npy,JAK inhibitor
P015099,D04,s1,CBK308819,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_D04_s1_w6AE46515D-737B-468C-8295-66307B96E2F8.npy,topoisomerase inhibitor
P015091,G11,s3,CBK278050,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_G11_s3_w63FBD04C8-F7E3-459B-ACBF-94A374F7DC9E.npy,JAK inhibitor
P015098,H10,s2,CBK308819,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_H10_s2_w66DCFDCE6-6B69-43ED-9B27-732C6747ACB6.npy,topoisomerase inhibitor
P015099,F18,s3,CBK041678,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F18_s3_w6B428FE82-5BE3-4DE2-AE8C-02A5E83102F2.npy,topoisomerase inhibitor
P015095,N11,s3,CBK289918H,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_N11_s3_w64B8BC2C3-D565-438D-87E9-56D70442711D.npy,PARP inhibitor
P015099,C14,s4,CBK309466,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_C14_s4_w6890A7BBD-F203-404A-B963-3671E5426D2C.npy,retinoid receptor agonist
P015099,M11,s1,CBK290101,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_M11_s1_w68435C447-44D1-4536-98BD-29DB65F48E31.npy,retinoid receptor agonist
P015099,O05,s1,CBK017131,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_O05_s1_w676CC085F-1884-478E-9447-869CFFBA81E3.npy,topoisomerase inhibitor
P015098,D05,s5,CBK309538,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_D05_s5_w6DE4E57EB-EDA8-448F-B04B-723A02A1AC68.npy,protein synthesis inhibitor
P015098,F02,s3,CBK309437,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_F02_s3_w65388F343-0DFA-40A9-B273-BC3062145BF5.npy,tubulin polymerization inhibitor
P015092,D02,s1,CBK288347,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_D02_s1_w69D09E363-951B-46EA-BCD8-B9D71720DAF4.npy,JAK inhibitor
P015091,J05,s2,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_J05_s2_w6FC406657-C2C8-4903-B2CF-A937D83D65B9.npy,JAK inhibitor
P015091,F16,s1,CBK308482,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_F16_s1_w6112033F5-5761-4468-A80A-2BC2948B9B94.npy,HDAC inhibitor
P015099,D08,s2,CBK290101,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_D08_s2_w626CB2207-334E-4FE4-9B8B-0DFC56E43B3B.npy,retinoid receptor agonist
P015098,M22,s4,CBK290217,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M22_s4_w6CC00F510-65B2-4A8E-BA53-05FDE5CF1060.npy,retinoid receptor agonist
P015084,B05,s1,CBK006628,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_B05_s1_w600BF3E3E-5E8C-41E1-AC5C-6A6CDDD5BD04.npy,ATPase inhibitor
P015098,I10,s1,CBK016139,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_I10_s1_w66CCC4DAF-7B52-43A0-8815-D4A46A08208A.npy,tubulin polymerization inhibitor
P015098,C16,s1,CBK309021,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_C16_s1_w65AFCBA45-67EE-453B-A4E8-A8FFD899CD80.npy,topoisomerase inhibitor
P015098,H23,s5,CBK290251,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_H23_s5_w686865B88-2913-4947-8A1D-A68940150166.npy,topoisomerase inhibitor
P015083,O10,s4,CBK290538,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015083-U2OS-48h-P4-L2-TL_O10_s4_w631572B3F-2BFC-4606-89D7-88FE0A1296D6.npy,topoisomerase inhibitor
P015098,H04,s2,CBK308173,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_H04_s2_w6B2D66A4F-6904-47EE-B876-2F62405684CD.npy,topoisomerase inhibitor
P015099,E14,s5,CBK308613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_E14_s5_w66E90D1CE-F547-47CE-92C3-E4F39380FE2D.npy,topoisomerase inhibitor
P015098,G03,s4,CBK289760,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_G03_s4_w62FA753E7-A2C8-4E4D-AD7D-3DACF71276B9.npy,topoisomerase inhibitor
P015099,M03,s5,CBK041720,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_M03_s5_w6CEC1CD5C-B7C0-4243-A20D-DEB6B11767B3.npy,tubulin polymerization inhibitor
P015097,I08,s3,CBK307772,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_I08_s3_w667B3EBC6-3AB2-409A-AD59-CF1C6054E0AD.npy,protein synthesis inhibitor
P015099,E13,s4,CBK307816,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_E13_s4_w64497E701-D1D7-49B7-9F1B-28F127AEFC99.npy,topoisomerase inhibitor
P015097,I08,s2,CBK307772,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_I08_s2_w636410EA1-9AFA-43BA-AEFB-AFEE0D2DB972.npy,protein synthesis inhibitor
P015099,B22,s4,CBK307816,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_B22_s4_w6CE4F393E-2D25-4964-8BFF-A1A57F78D26D.npy,topoisomerase inhibitor
P015090,K05,s1,CBK290760,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_K05_s1_w6DC8D47E4-F490-4E79-885B-690ECD1DCF2C.npy,HSP inhibitor
P015093,J20,s2,CBK288351,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_J20_s2_w603495FAB-1E2F-4662-AB31-B4107883ECF7.npy,JAK inhibitor
P015093,E02,s2,CBK288347,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_E02_s2_w69F85D462-AAD3-4060-A3E7-06E24F3DB2D8.npy,JAK inhibitor
P015094,L05,s2,CBK309483,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_L05_s2_w6493FB750-853A-4C85-81FA-F540B16C3116.npy,PARP inhibitor
P015097,L03,s2,CBK200860,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_L03_s2_w6A0613384-A4CE-43C8-8C48-63535DEBE797.npy,protein synthesis inhibitor
P015098,B08,s2,CBK041720,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_B08_s2_w6A034DB6B-1427-43F5-937A-ED1AFDAD36E6.npy,tubulin polymerization inhibitor
P015090,N11,s3,CBK309522,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_N11_s3_w6D9E15C6D-E7D3-477F-8D89-379A7589687C.npy,HSP inhibitor
P015096,O02,s4,CBK041519,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_O02_s4_w69FB4066B-3729-4824-BE18-7A0C61196A58.npy,protein synthesis inhibitor
P015091,D03,s2,CBK290547,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_D03_s2_w630C05080-04EB-4852-95C8-30D506705646.npy,HDAC inhibitor
P015098,I12,s1,CBK309049,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_I12_s1_w687FEBEB7-7958-4EEB-B603-1132C3252142.npy,retinoid receptor agonist
P015091,C20,s4,CBK308260,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_C20_s4_w685728751-1DC1-4C1C-AA79-107E03C95919.npy,HDAC inhibitor
P015093,D20,s2,CBK303909,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_D20_s2_w687FF9ECB-3A63-4246-A3A7-2ADD7F3E2F32.npy,JAK inhibitor
P015099,E14,s2,CBK308613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_E14_s2_w64C6B5CC3-665C-4C66-96D9-04F9125DE4BB.npy,topoisomerase inhibitor
P015098,M04,s4,CBK309016,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M04_s4_w69910E791-9154-4667-B378-9BC6254EFDD8.npy,tubulin polymerization inhibitor
P015099,H20,s3,CBK271643,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_H20_s3_w684724625-8839-4E9A-9283-DF4DD81AE994.npy,retinoid receptor agonist
P015095,J09,s5,CBK290993,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J09_s5_w6B6947C84-2B9A-444E-9D86-731EB6B288DC.npy,PARP inhibitor
P015094,N03,s1,CBK289918H,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N03_s1_w68172F135-A62E-4198-9CC8-EF2097931139.npy,PARP inhibitor
P015096,F18,s5,CBK290848,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_F18_s5_w6D0C3588A-E245-4C5C-9ACB-B28F786A2D17.npy,protein synthesis inhibitor
P015085,M23,s3,CBK290801,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_M23_s3_w6DE7BF8E3-14B2-4FD5-919D-13656613647C.npy,Aurora kinase inhibitor
P015096,N16,s5,CBK309349,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_N16_s5_w6D0F2D72D-362B-49BA-B18C-CB3C90D7D244.npy,protein synthesis inhibitor
P015092,H08,s5,CBK293908,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_H08_s5_w6E5837B06-25C9-4F92-B396-7242560F5ACA.npy,JAK inhibitor
P015098,N06,s3,CBK041506,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N06_s3_w6967FDFED-A4B8-43B8-A8AB-B717DBC474DB.npy,topoisomerase inhibitor
P015098,J11,s2,CBK308880,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_J11_s2_w6586639E6-81E9-45EA-90C1-AF758B2360DF.npy,retinoid receptor agonist
P015092,G10,s5,CBK290852,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_G10_s5_w65E9251EB-7743-4E8B-8930-D1ECEDF2FDD1.npy,JAK inhibitor
P015091,G12,s3,CBK041487,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_G12_s3_w6CA3426F0-C7E1-4506-A3CF-B96F0595EAE5.npy,HSP inhibitor
P015096,K08,s2,CBK290848,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_K08_s2_w6A760D8FC-8E17-41B8-A46F-E8226EECC5B9.npy,protein synthesis inhibitor
P015095,E14,s1,CBK277970,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_E14_s1_w61BFA70BF-3043-43ED-9B4E-2346BF11BCB6.npy,PARP inhibitor
P015084,L15,s4,CBK228145,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_L15_s4_w6821995DE-36FC-49B0-B612-D6E093ECA91E.npy,ATPase inhibitor
P015096,H06,s2,CBK309258,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_H06_s2_w6A8010625-9789-434D-A96A-B339A172F27D.npy,protein synthesis inhibitor
P015091,B03,s2,CBK277934,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_B03_s2_w61B3BBF77-B4BA-49A9-8686-ECD544CBB064.npy,HSP inhibitor
P015090,J03,s1,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_J03_s1_w6AA03E373-58B4-4EBE-ACB6-6A3B0B6DE0A3.npy,JAK inhibitor
P015084,M09,s3,CBK288259,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_M09_s3_w6B60ABB7D-ECAF-4A3B-8F9C-8834674F0181.npy,Aurora kinase inhibitor
P015077,O15,s3,CBK201029,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015077-U2OS-48h-P1-L2-TL_O15_s3_w62FF1F30C-2E1C-4761-B56F-0924A57E310A.npy,protein synthesis inhibitor
P015095,H14,s2,CBK290205,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H14_s2_w6882B4052-030B-4A86-AFF3-43E29F4DB247.npy,PARP inhibitor
P015098,I05,s3,CBK308276,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_I05_s3_w6531EF262-9523-4375-BB97-7F58AF2DA8C7.npy,retinoid receptor agonist
P015090,K22,s3,CBK308266,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_K22_s3_w691F7D919-580D-42CE-B2E0-81FCDD315E50.npy,HDAC inhibitor
P015099,L10,s2,CBK308880,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_L10_s2_w6A46D6057-579A-4664-9DB0-18674F0813D2.npy,retinoid receptor agonist
P015093,F04,s2,CBK309070,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_F04_s2_w6270E873F-430F-4824-AAE9-7A1377B9BC66.npy,JAK inhibitor
P015096,M02,s3,CBK200927,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_M02_s3_w64C803B3C-209B-4A36-A313-E61C6FAE2510.npy,protein synthesis inhibitor
P015090,O09,s3,CBK277957,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_O09_s3_w6EC2A9A7A-49C4-4BEA-8E5F-C3FCFCA54EF2.npy,HDAC inhibitor
P015098,O03,s4,CBK290251,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_O03_s4_w635E93362-686C-445C-9CA5-E7361716F6A2.npy,topoisomerase inhibitor
P015098,L05,s4,CBK307747,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L05_s4_w6B9A1B090-3F75-4AC1-8F50-1930A4C79033.npy,tubulin polymerization inhibitor
P015099,J22,s3,CBK277937,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_J22_s3_w65A02A3A9-509A-4E40-85A9-CCE0111B6501.npy,tubulin polymerization inhibitor
P015096,K19,s4,CBK307773,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_K19_s4_w677340FE6-FAA0-466A-8646-7A60CBB6D491.npy,protein synthesis inhibitor
P015098,L04,s1,CBK201030,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L04_s1_w614428956-FCED-4093-859E-278428F5A44B.npy,topoisomerase inhibitor
P015091,D03,s1,CBK290547,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_D03_s1_w643132767-052B-4A12-9E06-B2964D91B7BB.npy,HDAC inhibitor
P015094,M18,s1,CBK290351,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_M18_s1_w6D1163819-72D4-4291-B0C4-645453075693.npy,PARP inhibitor
P015092,G19,s4,CBK303909,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_G19_s4_w683812A84-2584-4986-846D-3FE2EDA4BD1B.npy,JAK inhibitor
P015093,J20,s3,CBK288351,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_J20_s3_w6EBC3D38D-1E08-4049-9D55-665101341E4F.npy,JAK inhibitor
P015093,F17,s5,CBK293908,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_F17_s5_w672C94414-37CD-4445-9DF0-BB807E8DB276.npy,JAK inhibitor
P015098,E16,s2,CBK308819,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_E16_s2_w66B82BBAC-A2D6-49B8-B9B6-F34434526AD7.npy,topoisomerase inhibitor
P015092,F19,s4,CBK290717,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_F19_s4_w63C416C0C-3C80-484D-900B-78914B6E5132.npy,JAK inhibitor
P015091,E13,s5,CBK309488,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_E13_s5_w67A4902EC-39E7-4220-A352-3904E303F819.npy,HSP inhibitor
P015098,J16,s1,CBK289760,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_J16_s1_w6B8B6381B-CBFD-4905-A11F-E5850A6ECCEE.npy,topoisomerase inhibitor
P015093,C07,s3,CBK303909,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_C07_s3_w68436AED7-BEE3-4224-80DF-365C220D2B7C.npy,JAK inhibitor
P015090,B13,s3,CBK290810,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B13_s3_w68CCCD9FD-14DD-44E4-A926-1784127C6711.npy,HSP inhibitor
P015097,E18,s3,CBK309349,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_E18_s3_w67B0F9B28-B4FA-4B1A-9EC4-90EAFD89415C.npy,protein synthesis inhibitor
P015091,O06,s2,CBK277935,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_O06_s2_w6808F2538-C7B7-498F-9C10-73B2DE888F9D.npy,HSP inhibitor
P015076,I06,s1,CBK201029,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I06_s1_w6B74F06C1-B109-4307-ADDF-075D0EE18B3E.npy,protein synthesis inhibitor
P015092,L17,s1,CBK290877,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_L17_s1_w60E382ECF-D66F-471D-8BE6-B32315994671.npy,JAK inhibitor
P015096,G22,s1,CBK200838,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_G22_s1_w61676D9F8-6C91-40E3-8CFF-4D426A1FE24F.npy,protein synthesis inhibitor
P015099,I09,s5,CBK277969,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_I09_s5_w6F8FBFC6A-3368-4DE8-8DA3-7337C37EDE31.npy,tubulin polymerization inhibitor
P015093,E15,s2,CBK290877,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_E15_s2_w60F7D6F29-2BD8-46F7-A90C-6723B69DE7A4.npy,JAK inhibitor
P015091,C07,s5,CBK278021,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_C07_s5_w687881EA2-0725-4A17-888A-B8E6BA91C68B.npy,HSP inhibitor
P015098,K20,s2,CBK307747,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_K20_s2_w6B9E5840F-A5EE-4A6A-8D56-FEEDF394008B.npy,tubulin polymerization inhibitor
P015098,D05,s1,CBK309538,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_D05_s1_w6E116934F-9326-46D8-AEF8-AF0C88B4D6A9.npy,protein synthesis inhibitor
P015091,N12,s4,CBK278039,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_N12_s4_w6E1C80239-8B58-415F-A11F-B0E0BE1778E5.npy,HDAC inhibitor
P015098,J18,s1,CBK290493,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_J18_s1_w64F4F85C6-F379-46B6-84CD-BE711921C6CB.npy,tubulin polymerization inhibitor
P015084,C17,s4,CBK288349,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C17_s4_w68AC9A7B4-5142-42F7-9DAD-045656874990.npy,Aurora kinase inhibitor
P015093,D18,s3,CBK288351,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_D18_s3_w6705C5416-FB8F-4951-84FF-649FCE568CDD.npy,JAK inhibitor
P015092,I13,s1,CBK293908,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_I13_s1_w60D23F648-B490-46DF-BF34-323BA1ABA9F3.npy,JAK inhibitor
P015096,J11,s2,CBK308887,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_J11_s2_w6DFA0BA2B-0429-4EC5-97E1-199AF142D92F.npy,protein synthesis inhibitor
P015098,C07,s1,CBK290493,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_C07_s1_w6E7FB31B6-631C-473E-B5CA-E8652B8918E9.npy,tubulin polymerization inhibitor
P015093,F20,s5,CBK290717,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_F20_s5_w68C37F0C1-4F6F-4C69-B30C-F1B3B56F0C1E.npy,JAK inhibitor
P015095,N11,s2,CBK289918H,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_N11_s2_w67E23C5F6-124C-4014-850D-1882B7C54D74.npy,PARP inhibitor
P015098,G13,s4,CBK277909,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_G13_s4_w6A29EE0DD-DDF0-433B-97C4-F2EBB50A521D.npy,topoisomerase inhibitor
P015090,C11,s3,CBK308482,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_C11_s3_w62CFFBC85-E62D-4C78-A762-9F56425A9640.npy,HDAC inhibitor
P015090,G19,s3,CBK308232,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_G19_s3_w6985571EF-A8C9-40D5-B809-DAF31B6648F3.npy,HSP inhibitor
