,plate,well,compound,path,C1,C2,C3,C4,C5,moa,_merge
1048,P015089,F14,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s5_w1EF69C97C-06AD-4780-88FF-436D1449244F.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s5_w25E89B073-AEC8-45AB-A806-614E3C4E2AD8.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s5_w3A114EBE2-BA92-4C95-B320-52FA3077D82A.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s5_w434160DB3-BE80-4068-A31A-B3D51625509F.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s5_w5EB504B50-87C8-44F1-AA7F-31DE02FF16E3.tif,dmso,left_only
1049,P015089,F14,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s6_w143DC30A5-4A6A-48F5-9DD9-36D1D8AC96B5.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s6_w2C737C249-3523-4204-B92B-8101D0DFFB56.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s6_w34B408DFD-81FD-47FD-B082-11D2108B8266.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s6_w493024AAE-FB41-4DE1-A472-8FFC7E8D45E9.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s6_w5CD04A1BE-441B-4138-A304-D3E6EC5CB1D8.tif,dmso,left_only
1050,P015089,F14,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s7_w1AD175A9D-0E75-4725-857C-E3CCE12A6879.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s7_w2964B9D3C-C868-48F9-B161-6AC235A87948.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s7_w3763BEDFE-D03C-4BB5-BEAB-6D8533B9B69D.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s7_w47B155B9D-1E02-4BF5-90AE-236BCC806B46.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s7_w506703793-9772-43A3-9A25-83B5715F7284.tif,dmso,left_only
1051,P015089,F14,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s8_w12C18645E-1636-44D5-8FD9-0105AA4DEDDB.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s8_w21259EB38-1C57-4DAA-BE1D-748FED6A6C2D.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s8_w3336B6893-5B43-4554-BADB-7255F5E7A188.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s8_w49643A0A0-E206-4DEC-85C8-70720D47E3FC.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s8_w57735C2BE-DABB-49E1-881F-640B7D9DE220.tif,dmso,left_only
1052,P015089,F14,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s9_w1E7F54B75-D284-41AD-BFBB-FCBAEFEB0AFA.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s9_w21CC9D2AA-A51B-417F-9432-58179147D6CD.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s9_w3432D2FBD-551B-47D7-8F56-16542C6858D9.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s9_w4D135FAC7-AB10-428F-A473-81C5105F42BC.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_F14_s9_w53314B68B-C35C-4D3D-9426-90345032E840.tif,dmso,left_only
1053,P015089,G04,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s1_w15A72C36F-FE62-4ECC-9130-909D36D88F29.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s1_w2FB9681C9-ACB3-4079-9186-4A25D84645BE.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s1_w3B0CEA13E-9CD8-4B32-83A7-AA562E734176.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s1_w4E2DA0B7C-5AAB-49A5-B371-DE5BE2E479B1.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s1_w501316A31-0D72-4FBE-BB9E-2883C89F6FC2.tif,dmso,left_only
1054,P015089,G04,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s2_w1D1A78785-360E-4268-AEFB-C3EB17712109.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s2_w248728CB9-8E8D-4C21-8006-35271B2FBBE7.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s2_w340A4F0EF-0333-41DC-8F0F-ECFFF5E55404.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s2_w4DDA9A9B5-F2CF-4758-A7DA-8BD82646FDB3.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s2_w5600E95E0-1E5E-467A-8D16-97ECBDCA4BBC.tif,dmso,left_only
1055,P015089,G04,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s3_w176683CCE-BA29-4E5F-BA9F-F33E5411BD0E.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s3_w2E6A6EB29-ADE2-4EE5-85A8-32CA363CA5A4.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s3_w324B1209F-9C29-44FF-9BEB-AF8ABC622ABA.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s3_w494A52B07-8600-4709-9B91-48C102D76D4D.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s3_w5CFA94336-892C-4F0E-9360-D72175889848.tif,dmso,left_only
1056,P015089,G04,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s4_w13E32E703-DCF1-4AC3-A4E9-91E8DC614939.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s4_w2B83A12A7-4500-418D-9B35-085503343596.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s4_w3F81344DA-36A2-43F1-99FB-873A9887D0C3.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s4_w48E0F13E8-556D-4C38-8063-7859E390358D.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s4_w55827DFAB-2D98-4307-8A4E-60818DF18BBD.tif,dmso,left_only
1057,P015089,G04,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s5_w1B571DB6E-360E-4F84-8579-CF5A5C37D0C4.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s5_w23AEBAE9F-3DFF-44BB-8E72-4769BB72C071.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s5_w3DBB2EC65-F66F-4163-B02A-AD7FEF547720.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s5_w40AAC0599-A441-4580-AD1C-442EC112C45D.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s5_w5674473F1-215B-4866-BF30-DB604B40F5B9.tif,dmso,left_only
1058,P015089,G04,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s6_w1587A15EF-895F-4106-AD19-3E8C15074AFB.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s6_w24885FE1B-F719-47F0-A759-AE39A8A46F7C.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s6_w37D98E5C2-B06B-4D40-B54D-918FDC404545.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s6_w4AE5C84BB-7ABD-4C52-A01F-8FEA430A264E.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s6_w5B7AA9837-9FBA-465E-8A27-CBB5C90A79CA.tif,dmso,left_only
1059,P015089,G04,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s7_w10641121D-A1B8-40BE-89F4-DE1899B23E12.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s7_w24A81C3C2-CBA7-4902-9674-97635ED11722.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s7_w3F4FBD12D-DEC1-4162-8203-424DCDEA9ECC.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s7_w42DFD7E04-BDC2-49D7-9CE2-6605FFE91713.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s7_w511D73997-D6C2-4CE3-856D-FBC2E87D1F01.tif,dmso,left_only
1060,P015089,G04,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s8_w1178F784A-DC22-4F29-94FB-9A6DCC08A8BC.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s8_w2412B084F-A7A7-4D74-A322-13ED78E36D3C.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s8_w3523E1D21-93EA-4A6A-B391-548B848C2C66.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s8_w4DA4E0A66-DAC6-42DB-88F3-A91D227E73F8.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s8_w510271B7C-5D29-4F38-9151-C633B6267E52.tif,dmso,left_only
1061,P015089,G04,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s9_w1F12C6D6D-B29B-457B-9B19-3FD3F4D5F284.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s9_w264BBD839-EE93-4834-9A82-D3AEBC1CD5C1.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s9_w3CC837369-9CC7-4E12-9298-57C92DC8C11F.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s9_w4DE8C8523-0202-4873-A77F-E0C4C731391F.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G04_s9_w55119D0AC-38B2-4A6B-94DF-734473CDDE5A.tif,dmso,left_only
1062,P015089,G16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s1_w1A5319A5B-9346-4687-865E-FF327C4C3689.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s1_w20CFAF327-B873-4793-9A9B-72DE8BC7C552.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s1_w3C2D1AC00-C196-464D-BFC3-24ED42C786B8.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s1_w48436EEC7-BFA0-4BA2-B837-7C3EEAA1B53C.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s1_w5912400CD-788F-4E20-9008-6A201253A1AA.tif,dmso,left_only
1063,P015089,G16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s2_w1ECD82F10-646A-4224-B9AC-4A5F7AF2A8EA.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s2_w2A689854C-FDCE-48C8-9888-8BA04C142397.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s2_w3DE488F4A-A672-44FC-A3FD-2B58C4E5613D.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s2_w41314C929-58A2-4FDE-924E-487DF4CF50D7.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s2_w540B0EBF2-D50B-49A4-A236-42CD02B76F48.tif,dmso,left_only
1064,P015089,G16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s3_w191B61400-97B3-4EF7-87FF-F6EBBCCC5576.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s3_w203674976-9164-4B57-97DC-84A79DDD3172.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s3_w378AD4B03-97C8-4224-9DDA-1E5EBC623DE5.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s3_w41B3DC21E-56DD-4610-8F47-ED25CBA161EF.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s3_w516922722-AFCC-4D84-9CAC-8A56D6D7BAF1.tif,dmso,left_only
1065,P015089,G16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s4_w1071F864A-ED86-45E9-9875-C293A0057283.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s4_w290B4D55D-F038-4A32-BBF8-D564224CEEDF.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s4_w3A3AD848F-E657-4E01-A010-EF7DD0723E26.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s4_w4C8D2C4E5-FE8D-4F59-8697-CD0AD3EB890B.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s4_w59D6A1972-B10A-4589-BC6D-7A993D1A4BB7.tif,dmso,left_only
1066,P015089,G16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s5_w164C98C09-9501-485A-8450-E9583AC79142.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s5_w298D299D2-5B5E-44D3-B974-AC742496AA45.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s5_w31BB6EF1F-1698-4760-9D5F-CD46F434A36E.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s5_w4C00CB8C2-B548-47D0-BFF3-DA1197090774.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s5_w5A5A216AC-0060-44E6-A7AB-A92821B7F111.tif,dmso,left_only
1067,P015089,G16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s6_w1E785DDCC-D91B-426E-82F6-6A7B741CD460.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s6_w2159473D3-0DF2-4505-9825-F4560E317C68.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s6_w35E646A7D-B1C5-4E57-BEBC-FBDCC5863693.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s6_w4E37B7AB2-2778-4736-8698-AD3BAB684FC1.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s6_w5481DE2D6-A803-4232-88E3-D852170AEFCE.tif,dmso,left_only
1068,P015089,G16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s7_w125528E0D-3FE0-4B81-A976-81E8BA850CAF.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s7_w238275EAB-9B1D-4FCA-8793-E04FED081501.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s7_w3955E7295-728A-43D8-97E9-95879ED8121E.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s7_w4AA7E5520-5BDD-4CD4-ADCD-C30E689770F5.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s7_w55018E679-3322-416C-8A35-7306BC59A812.tif,dmso,left_only
1069,P015089,G16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s8_w1D60CEDBA-CC87-40CD-AABD-09DADB52058D.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s8_w2155F987D-3418-4FDC-A461-62599557FE54.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s8_w33F9FF9C7-E0D2-458D-8F57-4ADCEAD158D0.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s8_w42866A780-46C6-491A-979C-4AEBA1E16688.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s8_w54D15E0E7-10D0-48F6-BAC7-E5DD47C9CA33.tif,dmso,left_only
1070,P015089,G16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s9_w1F035C214-2D13-4F13-B262-5DF6D8F7D9BE.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s9_w2DB8A7DF2-0BAA-4EA8-86B9-08866E43CBBE.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s9_w385965AB4-B2CC-4809-9DA8-11B65ABC524F.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s9_w4F8729CDC-B50D-49C6-B974-6A16036F4A9E.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_G16_s9_w50E668030-2340-4F8A-B897-448B416DC9C5.tif,dmso,left_only
1071,P015089,H09,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s1_w10A71C71C-1D7C-4253-92EE-7EDD4C4198BE.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s1_w28DBC44E9-2265-4916-958F-274C5F128D0F.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s1_w3D8D3E60E-F5A9-4099-B9F6-0E49B272B4FE.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s1_w4B031B82A-DF22-4F91-A200-C63A74F7298C.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s1_w589E79B7D-4372-429A-AB63-A9360444C5BB.tif,dmso,left_only
1072,P015089,H09,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s2_w1847F6D81-3A67-4356-A7D0-3DE2450745C4.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s2_w278DB3AB0-C0BA-4E87-8673-ECC6ECF30EEC.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s2_w3CF52A3A2-E9D3-4CD7-AE37-FB9E3C12617A.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s2_w49EA2CEDA-C647-458B-B30B-A47206EF28DF.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s2_w51583EFBC-77BD-43E9-AC17-592951255E51.tif,dmso,left_only
1073,P015089,H09,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s3_w1963211FA-C781-412C-A4FB-128B2C42C093.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s3_w27E21CB75-A602-4460-A585-AC3A93B87027.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s3_w348FA99E8-404D-4BCD-90BA-1A683B7BE915.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s3_w43860581A-42B4-4AFF-B592-C35DD37DBC68.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s3_w554512D20-20C3-4637-83DE-4E522A14047A.tif,dmso,left_only
1074,P015089,H09,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s4_w1C757C362-5627-47FB-99F3-7390BDA5615F.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s4_w29096D7DE-6116-484E-B014-B161DBCC4BDA.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s4_w323502880-4155-47FD-97E8-65607414BFC0.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s4_w4E418C361-6450-4E24-BD62-DB68732C6D93.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s4_w5F95E3171-9954-4C8D-97E7-769329E84739.tif,dmso,left_only
1075,P015089,H09,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s5_w1E1944C8F-D4B9-4C2E-9FBD-799656A7D7F1.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s5_w21AAC6053-ADDA-48ED-97E9-1FB21D08519F.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s5_w3DBC5D359-02D0-4A7C-AADD-0E2A62A17CF0.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s5_w4D35E88FD-10BA-493F-A835-7D9C81E0BBFB.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s5_w57B430236-28AF-48D6-ABE0-EF4BE164DE30.tif,dmso,left_only
1076,P015089,H09,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s6_w18D2AFB2F-BAFE-4085-A71E-0B0B2A55FEBC.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s6_w2778DE8B8-F6C3-4E6B-AC70-52582AD28B4F.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s6_w351CB5B5F-D639-40E7-9ABD-FB20085690E8.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s6_w4B4E37B04-F9C7-474E-AC42-1F1218740079.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s6_w5B32CCB85-FB99-4DAE-B52A-1029124DCAF1.tif,dmso,left_only
1077,P015089,H09,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s7_w1F35F5831-4DC7-4A9A-801D-590CCBF320C6.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s7_w2A67DC02E-16DD-44FC-8EE0-328D589EE86F.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s7_w333220222-06AA-48F2-A72F-F09E7EEA682E.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s7_w4D351ED5D-4F81-46BD-9F6A-0CC1CE5B908C.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s7_w58DF714C8-E1BE-4FFA-9E71-85779CC39194.tif,dmso,left_only
1078,P015089,H09,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s8_w139E3434F-E3F2-4FA7-9E26-9D05E54898B0.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s8_w2041273B7-80B8-4B62-8588-6AA9EED48B80.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s8_w371405D3D-313A-4AFA-8A09-0E7CC541F5EF.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s8_w47AFDB128-329A-45B5-A055-DE9033838136.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s8_w51F470938-F841-484C-B4BE-7E0D2C4E7FF8.tif,dmso,left_only
1079,P015089,H09,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s9_w1980F22E0-41BD-4EE9-8200-9E7144692597.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s9_w22879DFD0-F007-4C4D-9CAE-1A0C4AAAA5D5.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s9_w32FA0BD5D-8CEE-43D2-BD96-291AFD5F8F58.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s9_w437F6A71F-80D5-4863-8B42-68DC8329C1FB.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H09_s9_w5A98E147E-1229-4E76-ABD0-78EE08A1A7D1.tif,dmso,left_only
1080,P015089,H18,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s1_w1F38E6210-4A92-4D1F-A169-1F437E358EAE.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s1_w29EB83FCB-E627-49E8-A53B-736384536DBA.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s1_w35A19F388-9097-4293-9640-BF9CB1AC6613.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s1_w41F3AA020-5181-424A-B994-43DE79273B99.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s1_w5EEED40F4-F947-49A0-AF7A-B15028ACEF3F.tif,dmso,left_only
