plate,well,path,nuclei,C1,C2,C3,C4,C5,C6
P015095,G15,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_G15_s5_w18F4A571B-33F0-49D3-84DD-0A6CEC0F3D23.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_G15_s5_w2AA151F0E-18F6-4531-82C4-18BD542A69C1.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_G15_s5_w3B7319058-5989-48F5-A976-AA11CF213448.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_G15_s5_w4FCFF02A2-2EA4-4E38-A4F9-EC3F4071EDB6.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_G15_s5_w545929E59-F8AB-43C1-B25C-7BD98D73F32E.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_G15_s5_w60DCC47E6-88FF-498C-B25E-F098669ED552.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_G15_s5_w777FE4512-0816-4240-BB3C-A8DD1440DE6B.tif
P015095,H05,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s1_w118049D4E-A097-4FC2-8308-FE5AD3B316AB.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s1_w251D18F7C-A196-49FB-9DAB-87906106A5CA.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s1_w31265E7FB-16F3-4BFC-92BE-852E63BC8AE6.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s1_w453F42F5C-E71B-4025-9C40-4B81A9A98784.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s1_w5B9D12642-9347-466E-9146-9D79CB8A2E24.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s1_w65344CCA7-3246-4F6C-91A8-1CF21B07199F.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s1_w741B071BE-3F18-41EE-8EE8-922D2275A090.tif
P015095,H05,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s2_w1638C147C-2C8A-4F4B-B7EA-6D967C67C870.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s2_w2FF9A829E-3659-4616-9A4C-D8EA7F93D849.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s2_w3033679BD-DEDF-4EC5-83FB-13AD017E5BCC.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s2_w401D7D380-2068-408F-B5D6-235A88F47719.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s2_w5431E6707-83E3-4BA2-9287-1332AEFC18CD.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s2_w6A9873410-4BC7-4B13-8605-637C35FAB7A9.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s2_w7967BFB82-A662-4D64-A09E-46088394C40A.tif
P015095,H05,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s3_w124C8296C-4AA8-4F18-BC65-EA92BEE29998.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s3_w26DB25B05-417B-462D-9EA2-FC347BB1C62C.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s3_w3D17CB4D6-4E55-4C1B-9BEF-530245EDF9E4.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s3_w4D50C1BE6-92F2-4713-8FC1-EC5C37FF319F.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s3_w583F2E330-2DC7-42C8-A4DD-F06652091F45.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s3_w6BBDC668B-E1AE-4586-A560-90E28AA77AAE.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s3_w77D661011-0943-4A47-993B-59D413049A4D.tif
P015095,H05,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s4_w1EF92AA31-60D5-42D6-B2F2-DE029F2D2BE5.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s4_w2F46CF123-1106-4BCF-ADCB-E75AB97F6ED1.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s4_w33D5D8ADA-4155-4366-80AB-4EF17E9DDB13.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s4_w4287A9366-6E04-4CEB-AA5B-DBE97EAFE8F5.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s4_w522241751-2509-4EBA-BC78-8C8D4146A8A5.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s4_w6536718C2-D517-4D85-B314-72ACE6B821B7.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s4_w7ED987CE8-0659-407D-B979-729705F5D3BE.tif
P015095,H05,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s5_w160B330B7-92F0-4C49-BCBF-02F799CD17DB.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s5_w254315A96-1F7F-45D8-818B-2CD32FE5AEE3.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s5_w372239F98-CE64-4C68-896C-537780A3B104.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s5_w4B7E2CCB8-1C7E-4608-B59B-C35B2198A073.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s5_w58EA812EF-F038-4470-85BD-5750F68BA84B.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s5_w671B7CA3E-F795-4CC5-B257-A82419B86B9B.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H05_s5_w762FA870C-F714-4D08-A88D-C5358AE54AF6.tif
P015095,H07,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s1_w1275D0021-FE59-412F-BC84-94564B5CAE75.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s1_w291D82212-BABD-46A8-9FA1-C24DDF30B2C8.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s1_w3D1FEDD4F-267F-447A-A3D9-6DB884065107.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s1_w4096B4892-538A-46B2-BF35-223B30C4C1E7.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s1_w5D4E91FB0-746D-48C5-B62F-30A546E7C6FD.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s1_w60D57C24B-460B-49A7-A74F-21B8BA12FB6A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s1_w7F96B4A5A-E2E0-47EC-829C-4B5F57E42CB1.tif
P015095,H07,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s2_w1C7B5D255-E8A7-4288-80E0-A77CA8FB9B1B.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s2_w2EE2282F5-68C8-453D-9F06-AA4E9FDD07E9.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s2_w34EF86BB9-D365-463E-95BE-208CD0ED8D04.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s2_w46DD5BC19-90D0-45F3-8DB0-2D82BBF739F4.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s2_w5859F2F9B-E681-4EF1-86C3-5F0317542EBC.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s2_w6C73F83EA-5FE8-4DBB-8396-E251BDF0244D.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s2_w72EB5908D-BBA5-4349-83E0-84D5B852FC68.tif
P015095,H07,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s3_w146783A52-27BD-4FD3-A4EC-23780F136CDF.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s3_w2362ED9A0-09AE-4220-B084-F34462F93957.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s3_w3E0A1B975-7925-479E-AF10-15F7DC49E429.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s3_w46507650F-C9DF-4196-AF94-906BBD5DDD6D.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s3_w5D0A6C840-9A7E-42E6-A18C-1D25ECF5FF08.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s3_w60BD9C3D8-DB0D-44AD-888D-145FF930082A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s3_w735DAF2A3-67D0-4874-BC84-5CF6BF7B1BCF.tif
P015095,H07,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s4_w16BE7EC47-5743-4F89-A0F7-7E02E186DF78.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s4_w2D17522E1-F053-4412-A317-3D644E4E8B65.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s4_w3524AA639-82C6-4B71-874B-7CE5387BD951.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s4_w4324E8FBD-1CF6-492C-8708-79B1AFC2192B.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s4_w57CDCCF90-9BF1-49D9-8DD4-C75614E00888.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s4_w6769BA150-A68C-4607-A199-514CDF82E46C.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s4_w74A40350B-DEA8-4B7C-B18C-9656EAA57C0D.tif
P015095,H07,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s5_w191670CB6-9235-4448-A597-9406F5F0925C.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s5_w209278FA9-525C-4DAF-A086-AA0F7DA9FDCA.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s5_w39813DD72-A5E7-4C2B-87C2-FD0FF15F4F78.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s5_w4BB842083-F832-4624-9BA3-0F442D064166.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s5_w5429C09BC-ABB3-4921-A0A0-E178CA5F185E.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s5_w6199A408E-28F0-4FE7-B873-8FA297CC34FC.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_H07_s5_w7292D42E0-46F0-4CF1-9BBF-62E915D69615.tif
P015095,I11,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s1_w1FB80D484-D6EE-4897-BCCF-11F4077C5544.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s1_w229BED5CD-4F45-4D0E-AB7C-353BD109A5BC.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s1_w30F822A4D-5F95-4261-B0F2-7174D8DCC76D.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s1_w4FD5526EA-7EE4-415A-888E-58F5AF0F593F.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s1_w5C1911BFA-F9A3-4EC0-8907-516407FD1A6C.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s1_w6E8739111-37F5-46B6-875B-F407496ED2AC.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s1_w78DFCB0B0-3B87-4577-A637-58E51848D3D7.tif
P015095,I11,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s2_w1D282944B-7B89-4BA7-B1F9-EFAB7918208E.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s2_w2211812AB-FD42-45C3-A93E-C5BF3E044AC1.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s2_w3B2ABC519-9FDA-4FDB-A759-79F2E46AAB7B.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s2_w470AA4A1C-00AE-48C4-97A9-14F226825BC7.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s2_w53DC16A62-98C3-422C-A148-AB4FE16C0246.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s2_w65DF94ABA-1B17-430C-A0EA-918ECF2A7AAD.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s2_w718343437-A4D4-4BB4-84B8-C07C108B4CEF.tif
P015095,I11,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s3_w101F1405E-A504-4440-87CF-F54751F1C944.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s3_w2272CEC0A-8B75-4268-87EB-82E8C789D7C7.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s3_w305E8B3B3-62F7-4D11-9843-1BE5C0A48205.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s3_w42C82E025-8208-4EED-BF9D-DEF25869865D.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s3_w5E2E32D26-0EC1-4B48-B5AF-9BEC9054E5AD.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s3_w6AE00A3A3-C765-40C9-A95E-0FC808C7D37B.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s3_w72983B835-3DBA-4DE9-9508-63079FC0A06C.tif
P015095,I11,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s4_w1A48727FE-A438-4722-826F-8CBC76B74988.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s4_w2B029980C-C4E4-4375-889C-38CD080B2078.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s4_w38A92C0E3-049F-45A5-B85B-750F63B86C8A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s4_w4E8F3CD7F-0B30-49AD-BEB3-58620A4FEEDB.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s4_w570DBAB85-1942-4935-B673-53E97B389EF9.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s4_w699475142-E635-48D4-8ECF-25E13F58BB7A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s4_w77767C86A-F7F5-453A-A26B-30F5B78A6B3C.tif
P015095,I11,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s5_w1C7278F09-1D1B-4B64-86B9-7FF73225027C.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s5_w2DDEB921D-08A7-49C2-B945-1F893962EB97.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s5_w31BEC8DF7-0AD3-4CF4-A473-E86CFDF6A6DE.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s5_w49526FBB3-6529-455C-99E6-1D47EBD6DC45.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s5_w55B4A2942-8A97-4C4C-A27B-5C0F47AF5AAF.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s5_w6FA949686-011B-46AB-A288-FD09A8461507.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_I11_s5_w78B7AA228-1D75-4646-9FED-4C8260428D3A.tif
P015095,J03,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL/2022-03-21/977,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s1_w1B11F22AE-8CED-4BD2-ABE5-DE6EEAA840BC.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s1_w2DDEA204F-3396-4756-9B6A-6E9F1833A819.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s1_w307DD0A1F-F174-4795-ADE6-990E06B00186.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s1_w4B0DD36CA-B28E-4D17-BB98-48A031C4F030.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s1_w5396FBBB3-8CD3-4422-9D46-BAC20D0D20F3.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s1_w6ADDC1D53-26B8-40E0-832F-8ADBA550C3E6.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s1_w794B2ACF6-7596-4016-95F4-08D09FBC31E8.tif
P015095,J03,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL/2022-03-21/977,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s2_w15916DDC1-52F5-4C70-B64D-1FCF209DD9B4.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s2_w26E975050-01D9-4671-8634-82048FE2F037.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s2_w320D525C7-D455-4663-80DA-19D13B5F8F7E.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s2_w4337EC712-0DCC-4778-B43E-79423F1F3BF9.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s2_w5E7478D74-BCD7-4733-B5D0-E2C56B3F157C.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s2_w657A60F12-A146-44AC-BFDE-DA1D659E19E6.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s2_w7256DCBE2-C4CA-4D69-B51C-B8D32D6DE8CD.tif
P015095,J03,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL/2022-03-21/977,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s3_w1F6D6C34B-DF6E-4501-BEFC-3F19814962B0.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s3_w2F690B1CE-EA39-47C6-94C7-6E7CF4733443.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s3_w33EAB6ABF-E694-4F47-B022-F6EDE21F7F03.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s3_w4F84E7610-043C-4A3E-8E75-C451E7E48CA7.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s3_w579510196-76D9-472C-A239-68553C92EB14.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s3_w6EB6B4E4C-7847-47C1-9E06-A823D3A85FDF.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s3_w7B9FA96BF-B5E3-4709-A39E-81AB936F1224.tif
P015095,J03,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL/2022-03-21/977,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s4_w1D3C880CD-2FEE-43FB-B55D-57CEE691F2E9.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s4_w29357E627-E4C0-4985-A2F7-E51D9D5996D4.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s4_w3D364F3EB-C6BD-4445-95F1-211B81D5DF13.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s4_w4A43C86D4-4B74-4D5B-BA10-5605BC76C944.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s4_w5ECCDEAA9-7558-43FF-9396-F72FF527C180.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s4_w69EB27D91-C2C1-4057-ABA0-B458432F7CDE.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s4_w7DCC67780-2C53-4090-A39A-1A8A3BE76771.tif
P015095,J03,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL/2022-03-21/977,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s5_w169E2C9F0-3178-4B96-A276-612B5F05BA3F.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s5_w2BF8E2505-9944-41D2-A49E-0FC73D6C0680.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s5_w3C938363D-1743-4D6C-B8CD-D16132AA1A4D.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s5_w419F75188-7CF1-433F-93D1-D88FE3B07723.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s5_w504E4753B-DAE2-4E11-B3AE-B60015C22541.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s5_w638CF9D0A-9EC4-4DEA-9720-F00F1CEB64D2.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL_J03_s5_w75CFC4CE3-F418-41DD-9FD3-4957EA43DEAA.tif
P015095,J06,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s1_w1233D2B42-6961-4DD2-87FE-08B562CA2EA7.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s1_w28EF8ABB8-B933-4028-A01B-58EE20826646.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s1_w3D682976C-BA6E-413D-BE07-7EB620A1773A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s1_w451B41BCE-DD51-470E-AEB2-68A93F95E901.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s1_w5C00BFFDF-EC6E-435D-A8DC-14D926DAD070.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s1_w646DEBA22-9BD1-4801-A9F3-117258173E41.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s1_w796FC7831-C5D6-409A-A241-B743BAF0B4C7.tif
P015095,J06,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s2_w17D24DAB9-77E0-4953-B367-3078DBBD9078.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s2_w297DD6A56-FC32-4422-BDD8-F2BFA97D0944.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s2_w373282D06-BEF5-4CA5-B897-FA916A28C08F.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s2_w43BE53504-4153-4C11-BDE0-91AAA35F5D21.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s2_w54E633419-B70A-415D-BC8A-3024D5BAD100.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s2_w6C7F28A23-1689-4206-837E-A910768BDA50.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s2_w7805429CE-414B-41C2-ACDD-277A4E1694E1.tif
P015095,J06,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s3_w11FFC15FF-A64F-4824-8FA8-1A21B6243A53.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s3_w25F65EBCD-6E75-49AC-92B1-F3C11AA2106D.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s3_w3182047C0-F7A7-4822-99E1-05B9097EA71C.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s3_w4AA572ED4-2CF5-4184-AE9A-CCD3559FBC96.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s3_w58F4A6456-FAC6-448B-B0E4-6C8822478DE0.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s3_w683C8C9DB-A026-4764-9620-93B5CDD249CD.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s3_w7920C211E-9B7D-42E0-A5E6-C8D529E3119C.tif
