plate,well,path,C1,C2,C3,C4,C5
P015093,N11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015093-U2OS-48h-P9-L2/2021-12-22/871,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s1_w1D1DCEF91-2A84-4455-803D-3A329F9955BF.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s1_w28E4B091C-85EF-436D-8B20-1A199FC1141B.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s1_w3C9692401-7F73-4303-BCC9-8E167F82341A.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s1_w4C2419A88-952A-4A40-A5F9-E988CC5CFBF2.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s1_w55CD2907E-57A0-48B2-9385-884D3AD505B0.tif
P015093,N11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015093-U2OS-48h-P9-L2/2021-12-22/871,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s2_w173A6F3BF-EBE2-4177-AA4D-48E44C750125.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s2_w212DCE3F6-82DD-435D-853B-FD38F7B46637.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s2_w34414AC5B-0386-465F-BA93-2E1CA26A8D23.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s2_w49AB01F76-F18D-427D-9997-C463D380C3C9.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s2_w5990DC77B-CF4B-485B-AB61-B2BB5395B8EF.tif
P015093,N11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015093-U2OS-48h-P9-L2/2021-12-22/871,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s3_w1606149D4-829F-41D0-9BD1-F420517FEB74.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s3_w2715EF348-2469-4CE4-A194-27F6F5C10290.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s3_w3FCBB091F-7B8A-4290-BA8A-9D8750C7B61E.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s3_w4C195FDC2-66E0-401B-B047-FF961C96EFD8.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s3_w5FCD4B5C5-9EBB-4378-83D2-CFDD07036290.tif
P015093,N11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015093-U2OS-48h-P9-L2/2021-12-22/871,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s4_w1458FE0A3-7A46-4CF1-B8F2-51B07816C0DD.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s4_w2BE74781B-485C-4577-88D4-3606DB475BC8.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s4_w360EB8301-4FE0-415E-A6D2-7E37CCEE8AEB.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s4_w4B36D55DB-F270-4A27-A884-9DAF4BE75E7F.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s4_w54003F4B4-5098-47AD-A9F3-23E0E4DC98A2.tif
P015093,N11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015093-U2OS-48h-P9-L2/2021-12-22/871,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s5_w13AACD943-2AE0-4B5C-B149-29EDD32137CF.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s5_w2E246030D-9C36-4245-A067-4881E003391F.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s5_w330B592BA-90C3-4E24-B46D-E2A4B37F8372.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s5_w44AAC8063-04D3-4CF5-A37F-C6171C8A883B.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s5_w5F6B51751-4B3D-4B83-88D9-6A21458E2806.tif
P015093,N11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015093-U2OS-48h-P9-L2/2021-12-22/871,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s6_w1DA993CC4-07D9-4559-BAF4-2C895EFB1C45.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s6_w2CF02B687-52CA-4A1A-B8BC-CEEB9861D74F.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s6_w3F558CE6A-1FE1-47D7-B940-16F8CD624A6E.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s6_w43CCA50CF-BF18-4B1F-B7B5-9244A16E5684.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s6_w5D62DFA38-47ED-4039-A9C4-029C8D39F2F3.tif
P015093,N11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015093-U2OS-48h-P9-L2/2021-12-22/871,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s7_w17A025B88-686E-4205-B914-73FC41F2040B.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s7_w28C82807D-48F9-4702-9154-B9A30758845C.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s7_w3BB887672-6982-4CC8-95B3-E64600E0A398.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s7_w4D9150245-F352-4B79-9B59-8E1E784F91CB.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s7_w5A63732E2-2459-4C80-9EBB-691316933598.tif
P015093,N11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015093-U2OS-48h-P9-L2/2021-12-22/871,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s8_w1E03B4C75-5DC2-4C40-A04F-8B3F48383F3A.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s8_w2DAE350A6-CC53-45ED-B19E-42FC726F9189.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s8_w38E8F80C5-3B96-4308-A01C-76EC076472A3.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s8_w4F09355AB-E16E-462E-8F74-FE99D95AA55E.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s8_w5DB9F8D17-A114-4D32-B8B5-5CC2545BCC7E.tif
P015093,N11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015093-U2OS-48h-P9-L2/2021-12-22/871,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s9_w19FE9DFF5-3877-4F0C-98A1-5E473FD7FD68.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s9_w216C46ED5-5406-4C5C-84EB-AC62F61E58CD.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s9_w3187019EE-4FC1-45B4-BD8D-16E1E73BEF48.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s9_w43C18A717-4E0C-4F14-8F88-4BB63420AD50.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_N11_s9_w564CF8066-D7F7-4001-9894-6441D96E41FD.tif
P015093,O07,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015093-U2OS-48h-P9-L2/2021-12-22/871,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s1_w1AD7AC60A-C283-4304-8BB9-986AAFB60739.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s1_w2652DBE6D-1FBD-4C62-AA28-2A74141B020D.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s1_w3F9744694-69E5-465B-870F-2EA3E5F74C07.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s1_w424ACD36C-2D55-4B55-856B-662D81E9C33A.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s1_w5E7D2FB01-FB36-4429-A8E3-69F3EC5F416F.tif
P015093,O07,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015093-U2OS-48h-P9-L2/2021-12-22/871,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s2_w1D2451807-EE2E-4D30-BB0C-7D38A68CB732.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s2_w2B5B7B443-0274-41D4-8715-76240C52688A.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s2_w3969582D7-B235-4D80-A059-80EB0E42ADD3.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s2_w44E616B19-B09F-4E1F-8F53-C018462F5ABB.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s2_w52E35D551-4660-4BDD-9529-A9758A1987AB.tif
P015093,O07,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015093-U2OS-48h-P9-L2/2021-12-22/871,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s3_w1A9694444-2F6C-4100-9066-B743AE6361AA.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s3_w282C1D0D9-69BF-4E6F-AE92-E1D42E679AC2.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s3_w33879B599-E82E-41B7-BB67-B9278788C511.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s3_w4B5B0DBD2-0924-445D-BF73-81D729021032.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s3_w5E2088E1B-B0D0-46A2-8833-2D3738D2BCDD.tif
P015093,O07,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015093-U2OS-48h-P9-L2/2021-12-22/871,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s4_w1424B97AB-0443-42A0-8C40-237586FB6D87.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s4_w275D102BC-BE58-4F3D-907C-EBE79E6B6375.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s4_w393C71FA0-DC76-4F1B-8F29-8BE2A92A2906.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s4_w4A61F336A-D64F-4CD9-B9CB-5B080B3E7390.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s4_w5EF6D4506-078D-4DAF-86D8-52B3BC2FC49A.tif
P015093,O07,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015093-U2OS-48h-P9-L2/2021-12-22/871,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s5_w138A7354E-BE10-44DE-A872-6B342DA0C7B2.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s5_w2E27A80CD-AB11-4870-89C1-7354B35933D2.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s5_w326EDA1BE-649E-4FB1-AB4F-84F80DE3D3CC.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s5_w46F917A5B-6EB7-4F3C-A66B-3650ECF057C4.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s5_w55F969668-2247-457A-8183-C00E297DF697.tif
P015093,O07,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015093-U2OS-48h-P9-L2/2021-12-22/871,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s6_w18448C144-0BE7-4F71-A987-7C86E6EC9F66.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s6_w27853A2BB-0354-4111-8A5B-DE388F294C30.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s6_w31FA283BC-0CCA-4B64-8243-432E1F1EF147.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s6_w4425D6BA8-2BAC-4EEC-A9E3-2125763348F0.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s6_w5443B093B-1981-4DCD-83FD-B7CC270C901F.tif
P015093,O07,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015093-U2OS-48h-P9-L2/2021-12-22/871,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s7_w1131FB89F-33DC-4C07-95C2-CB88C72853E5.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s7_w2CF684905-0A8E-4679-8C56-68AAD54ACF09.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s7_w3B0998457-BE40-42E1-BED1-7398F7E9F438.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s7_w4A1F92C20-415F-4C3D-BD5B-B3C9564DF134.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s7_w5C6F74D2F-72B6-4093-BA98-8F931CED8D59.tif
P015093,O07,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015093-U2OS-48h-P9-L2/2021-12-22/871,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s8_w1D8D88162-5C42-4101-B19C-8EA9D843BEEE.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s8_w2112030F0-0191-4A19-8950-F78A5DDEDBFE.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s8_w353C53A07-36A8-4A77-B5D3-23988F4C8D36.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s8_w4515ACF1A-8EA2-411D-BE72-CF4763D4227A.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s8_w52E666FA8-44C2-41C1-B0AE-CA59DFC6595D.tif
P015093,O07,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015093-U2OS-48h-P9-L2/2021-12-22/871,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s9_w1A0A42573-FD70-44D9-8F48-61054E75F6BB.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s9_w22ACF7111-4B1B-4FFB-814D-7EE230EEDDD4.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s9_w3500BA36B-975E-47BD-ACF4-8D8D305056D7.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s9_w4FF6741FA-4ECF-4098-B305-1477356291A9.tif,specs935-v1-FA-P015093-U2OS-48h-P9-L2_O07_s9_w555523F63-0A0E-4E18-8E22-8E9C141A612F.tif
P015094,B22,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015094-U2OS-48h-P10-L1/2021-12-19/856,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s1_w1EA00A215-99BE-4E7B-B527-902C834B0069.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s1_w2A884DA01-80B7-4DED-90E7-33ACA1B2B67D.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s1_w370C229A3-92B8-4F67-9B9E-6F21B150F04C.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s1_w4CE3BBE49-67D6-416B-9F23-8CC88C54509E.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s1_w5C5C5F688-0EA4-4AA6-927C-30D7250A158B.tif
P015094,B22,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015094-U2OS-48h-P10-L1/2021-12-19/856,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s2_w1394512AB-4D51-4F2C-B8ED-394D4C0A8E8C.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s2_w270EF6FFF-1A86-4834-B4DC-BDDAB0DFCD58.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s2_w3488C204A-8C3E-4FBA-B042-868076258B5C.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s2_w4ABE438D1-4866-4563-AB11-13A9CDA7EA76.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s2_w508E41286-531A-49CB-B530-78041E558FC0.tif
P015094,B22,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015094-U2OS-48h-P10-L1/2021-12-19/856,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s3_w14609E042-7AA8-4DFC-864C-10CBB16CF4A7.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s3_w2DDFA83C9-8DC1-4FF5-8EF9-0CA2DB475DE2.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s3_w3A6747644-62C6-46D1-90ED-AD2E6F319B71.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s3_w49D283677-816A-447A-B6D9-05904223375E.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s3_w5B54F6A00-D79F-4AD4-A62C-D36B3ECE3A7C.tif
P015094,B22,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015094-U2OS-48h-P10-L1/2021-12-19/856,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s4_w1DD9C80E6-1038-457E-B014-2F0699F6624B.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s4_w20578FC01-7CC9-4E68-B043-D00BDB5855B7.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s4_w31416BA17-8C3F-4D55-ACF4-7CF7D4E08FF4.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s4_w447DA2845-FD4D-4245-8AB1-455E29F8A44C.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s4_w55D3524F9-C330-4C54-A1B2-D6983ECC3025.tif
P015094,B22,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015094-U2OS-48h-P10-L1/2021-12-19/856,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s5_w17EDDBEFB-DB0E-4C60-8E79-155C811D6EE1.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s5_w26804ABB0-27EA-4FD3-A181-D278B14A2EFD.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s5_w32C769514-6557-416B-B99D-8B96C62DD8A4.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s5_w41263555E-3EF8-483B-9661-6FE10578C41E.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s5_w5D6B22D92-6A26-42C5-A349-DFCAFEC57DD1.tif
P015094,B22,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015094-U2OS-48h-P10-L1/2021-12-19/856,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s6_w19F932000-E124-4102-B062-71DE00531FDD.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s6_w2997A3FE8-3F35-46E4-88F4-A724C12B8039.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s6_w35CB27084-B90A-46AC-94FE-50E6A9EDEBAB.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s6_w47B6EBF80-E319-47A3-A38E-E70BF6E17D85.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s6_w59AA1038B-A8E3-48A9-8754-8446CDF4D169.tif
P015094,B22,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015094-U2OS-48h-P10-L1/2021-12-19/856,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s7_w124F5D4FD-EB94-42E9-9526-B1B56732571B.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s7_w2E21E02C4-7340-455C-844B-0B76AFDA6CDD.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s7_w3DB72FC76-C1F4-4BF3-84A6-101F92171180.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s7_w4EF57D4BD-5468-475D-BF87-A01498AF840B.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s7_w55917526E-48F6-43B2-B1A3-6D91CAC32627.tif
P015094,B22,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015094-U2OS-48h-P10-L1/2021-12-19/856,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s8_w18FA0888C-16F2-462D-BBC8-7FA80D635ACC.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s8_w2F36E7083-CFC4-48EF-9FDF-15483A37D4DA.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s8_w3334E7643-4CDD-49F3-8455-1B4263737DA6.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s8_w4E862295F-74A4-465C-99D8-DAD4715CB2CF.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s8_w5509967EA-DC16-4179-B4D3-74FE27F70EBA.tif
P015094,B22,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015094-U2OS-48h-P10-L1/2021-12-19/856,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s9_w14D7757D4-8F47-4B6D-845F-F30287EDDE08.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s9_w2C61981FD-BE45-445C-8A55-9CCA52EFA27D.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s9_w3822FF411-9E14-47A7-A919-501B68F6012F.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s9_w4E941AC7F-3B56-49B1-A6DE-876D5C76D716.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_B22_s9_w5D91B69BE-E17F-4102-8869-5E4B25CDD54B.tif
P015094,C18,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015094-U2OS-48h-P10-L1/2021-12-19/856,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s1_w1A28F15EC-9639-4C22-A0AD-50E4F861E142.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s1_w29E06872D-DCA7-42D3-8695-D5F1FE102A63.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s1_w3C7140929-F9E9-476B-BE16-A5549B295DA1.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s1_w4F7AB5F41-2A7E-4E5D-A1F5-66452E0E1502.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s1_w5D48ACABB-2F96-4E60-8748-FAD6E7800EB9.tif
P015094,C18,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015094-U2OS-48h-P10-L1/2021-12-19/856,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s2_w1BB922287-41BF-4FD8-BC50-68D05BB8209D.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s2_w2EA1C33B2-CB97-4199-A3E2-9BA756669610.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s2_w382B7B86C-7483-4E93-87DA-33F5B2BB237F.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s2_w4639CEE62-9F8C-4217-A3DD-88E81A817F2B.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s2_w5D5ED51E6-F966-430D-9DA8-7ED850F19741.tif
P015094,C18,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015094-U2OS-48h-P10-L1/2021-12-19/856,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s3_w15C7BC4F2-3A04-4F3B-ABCD-702AEB8A6A53.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s3_w22B39A445-9BE7-4DC3-8B3B-33C71F4EB926.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s3_w36578B748-4F40-4AB2-90BA-6C6139105A44.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s3_w4FFC085BC-B9A8-45A8-983E-A226D583A745.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s3_w5F97D1159-4DE0-4B64-B736-1F0DA19C9692.tif
P015094,C18,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015094-U2OS-48h-P10-L1/2021-12-19/856,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s4_w128C4F216-6F1A-4437-8FE8-007D655A0547.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s4_w2C95C6CD8-38FB-43EB-9A35-80BED9209FE5.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s4_w32563724F-1CF0-481A-BD6E-DB8CE7E3C42C.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s4_w45DAE8E17-D0C3-4899-A8CA-D50C0D0D45E8.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s4_w5E83D782D-FB1F-417C-9ECA-2BE78F2A4BC7.tif
P015094,C18,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015094-U2OS-48h-P10-L1/2021-12-19/856,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s5_w1F585FFBA-921B-4DDF-AF11-3280E3B7DB50.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s5_w243DC500C-4B37-4377-9FD6-21D8F16F4D6B.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s5_w3D5886261-57FD-4B88-A444-B762BF284EB6.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s5_w42BFE485E-A159-4691-9891-DCE4F8C645BD.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s5_w55EE80732-C5A1-4144-913E-B9E31A644BAE.tif
P015094,C18,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015094-U2OS-48h-P10-L1/2021-12-19/856,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s6_w18767450E-D7B1-4C17-81F4-FD864C2B591E.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s6_w2B07E6B8E-C7A6-44A6-A1BB-2D430B1EE892.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s6_w363C4EBBC-A45C-48AB-AAE3-38BE1BEE9951.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s6_w41D170CEB-03A1-46F1-90BA-F0BCEA42F007.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s6_w56E220C5B-223F-4B8C-8588-2120CF952E6C.tif
P015094,C18,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015094-U2OS-48h-P10-L1/2021-12-19/856,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s7_w16E58B522-65B5-45F4-A100-88E61125E103.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s7_w22B184D1F-B5A1-4633-A096-F18D6FA08399.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s7_w345BAFC2A-1F2A-4C04-800F-E22BD54CD31A.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s7_w4AE0A17F9-E6E2-4187-93F3-6D7D38D3D4A2.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s7_w5DD997AB8-7B7C-4128-907A-1D19D91972A7.tif
P015094,C18,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015094-U2OS-48h-P10-L1/2021-12-19/856,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s8_w18A61DFE1-D706-4774-85D9-A169DE66B57D.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s8_w2C3D60F5D-829E-48AE-B9C5-FD5B479F49F7.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s8_w310B23ACF-3241-449C-B413-3DFAD43327DF.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s8_w454F41DEB-3094-42B2-8EFC-33F5BBC7A2C5.tif,specs935-v1-FA-P015094-U2OS-48h-P10-L1_C18_s8_w54FDA3EE3-265B-4D07-990D-9569C8DE45EF.tif
