plate,well,site,compound,batch_id,path,moa
P015092,O02,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_O02_s4_w66740F4CA-23B8-4317-92DC-314AE67626D3.npy,dmso
P015092,O02,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_O02_s5_w6C4ABF2A8-4422-459C-A635-36DE9CAC6727.npy,dmso
P015093,B22,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_B22_s1_w692007CC6-652B-4396-B089-2F1DB15BE2B4.npy,dmso
P015093,B22,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_B22_s2_w6C4892930-CEA1-4C5D-ACF6-C005D6BA55F0.npy,dmso
P015093,B22,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_B22_s3_w6B72493B1-AD9F-481E-80E8-DC9547CECA5C.npy,dmso
P015093,B22,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_B22_s4_w6CD6B5C1A-A2AF-47B3-87FD-CF5BFBD07187.npy,dmso
P015093,B22,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_B22_s5_w64468552A-1552-4D20-9107-F8678DB303C2.npy,dmso
P015093,C20,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_C20_s1_w6233FC2B7-6A0E-4417-A760-D8BB510822BD.npy,dmso
P015093,C20,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_C20_s2_w6D7E3B3BD-CFD6-4CCB-81E2-B5EE071456F9.npy,dmso
P015093,C20,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_C20_s3_w66D9B401F-D178-4DF8-9E45-E3B8EECF759A.npy,dmso
P015093,C20,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_C20_s4_w68862A63C-AF19-45F8-9300-CFC8DC9183C7.npy,dmso
P015093,C20,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_C20_s5_w68BA7EAE5-6B8B-4EC2-B30C-5C30A7FA89F4.npy,dmso
P015093,D23,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_D23_s1_w65BDBB1DD-EB1F-4889-9B28-22711AAE8EDE.npy,dmso
P015093,D23,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_D23_s2_w66594C4A1-795B-43E5-8CB1-D8FBB6F1DF68.npy,dmso
P015093,D23,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_D23_s3_w6D5723650-636A-4083-BFA8-2526A696712A.npy,dmso
P015093,D23,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_D23_s4_w64DE034AA-E99F-456D-B0A0-1B5589A065EF.npy,dmso
P015093,D23,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_D23_s5_w664F16730-BAA3-4C00-A250-4173E3166941.npy,dmso
P015093,E13,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_E13_s1_w622D0F99D-3E66-4ABD-A790-9A9C3887C0F2.npy,dmso
P015093,E13,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_E13_s2_w6815E989C-522D-456E-B586-779D9017C1F6.npy,dmso
P015093,E13,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_E13_s3_w680F0F29D-A3FA-4319-B742-1E23753AA51D.npy,dmso
P015093,E13,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_E13_s4_w61E1717E4-9CCB-4A3D-B652-A2D8417D574C.npy,dmso
P015093,E13,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_E13_s5_w66F6EA7A6-E2CD-4DAB-8553-617A63B930C6.npy,dmso
P015093,E16,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_E16_s1_w6C923EA2A-BC5B-4BBD-8F9C-BDD4EACF6459.npy,dmso
P015093,E16,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_E16_s2_w66DC7DDE6-D7E7-4F37-9B9B-1DB1C656AA59.npy,dmso
P015093,E16,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_E16_s3_w6D8976926-FB88-47BF-AEDF-ACD4C6347459.npy,dmso
P015093,E16,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_E16_s4_w60EA9223D-00DB-4091-9711-5A0C0D10E305.npy,dmso
P015093,E16,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_E16_s5_w64ECD2081-EBC6-4D45-A49C-25999B93438B.npy,dmso
P015093,F05,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_F05_s1_w610EEEF25-51CD-4752-ADAE-0EB7B9E4032D.npy,dmso
P015093,F05,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_F05_s2_w6B21B7301-B950-4067-9A26-81180BC46936.npy,dmso
P015093,F05,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_F05_s3_w6C667FCEE-155D-49CB-828E-33D69EB97113.npy,dmso
P015093,F05,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_F05_s4_w6A231B398-08AD-4961-93C1-17D2016CABA3.npy,dmso
P015093,F05,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_F05_s5_w60D7D656F-DAC2-4D36-A6AE-8F19D49118F9.npy,dmso
P015093,F18,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_F18_s1_w6099C3BFD-226C-43B1-9978-BB54219A93B9.npy,dmso
P015093,F18,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_F18_s2_w6604B9389-2699-4CD3-814E-BC3901B7FA07.npy,dmso
P015093,F18,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_F18_s3_w68114542C-AD7F-4C9B-AA0B-9B5713A57545.npy,dmso
P015093,F18,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_F18_s4_w638F6AE75-C509-4D98-838E-FCCB4125FD64.npy,dmso
P015093,F18,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_F18_s5_w600737B07-8D04-41F6-A914-5575A23E9D20.npy,dmso
P015093,G03,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_G03_s1_w659B9FE05-C740-42F8-98CF-F1734905DC86.npy,dmso
P015093,G03,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_G03_s2_w658068C10-F706-43DD-8745-46E714B70AC7.npy,dmso
P015093,G03,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_G03_s3_w6A8A89AE4-3EB4-4353-8806-207FAE1BD626.npy,dmso
P015093,G03,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_G03_s4_w6CA2CFEBF-E208-4566-8AA6-3F938798E929.npy,dmso
P015093,G03,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_G03_s5_w67FFC8CD1-1B25-43D0-B11E-E03435A43D94.npy,dmso
P015093,G12,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_G12_s1_w6B72168C3-651D-4B62-B292-78DE535E893C.npy,dmso
P015093,G12,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_G12_s2_w69C696411-C2C7-4699-A67C-EB7264001BBC.npy,dmso
P015093,G12,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_G12_s3_w6F12E30DF-C3A2-4E33-82D7-926604B2F519.npy,dmso
P015093,G12,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_G12_s4_w69DCAFB12-A5E9-4013-99BE-EB4449A59DB0.npy,dmso
P015093,G12,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_G12_s5_w6284BE125-EF45-4C07-9151-2F9B52828D9C.npy,dmso
P015093,H08,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_H08_s1_w689815DBE-16BF-4011-9530-5BEFEDE893F2.npy,dmso
P015093,H08,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_H08_s2_w6B6F51B9F-539F-4FE7-816D-303376A25099.npy,dmso
P015093,H08,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_H08_s3_w67A170461-8B41-4736-A388-91C7933309D2.npy,dmso
P015093,H08,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_H08_s4_w6AB42E80C-E11B-4C25-8D2E-3AE360A2FDDC.npy,dmso
P015093,H08,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_H08_s5_w653846AE7-B922-4674-9C5C-94CEA50BDC7B.npy,dmso
P015093,H21,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_H21_s1_w68A903CEF-A20D-4984-976B-D1FFB8422E48.npy,dmso
P015093,H21,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_H21_s2_w6F5C873E1-E6E2-46AE-BBC9-66706C9C53C1.npy,dmso
P015093,H21,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_H21_s3_w66A6312CD-771A-46C7-AA33-29B4C37241CC.npy,dmso
P015093,H21,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_H21_s4_w6BECFF188-F1C5-4035-8687-6C03787A7B56.npy,dmso
P015093,H21,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_H21_s5_w6F7274ADD-82E2-4DB8-AAE3-6F923B5041A9.npy,dmso
P015093,I06,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_I06_s1_w68FBBBDF7-D640-49B1-95F8-F678CF45FA00.npy,dmso
P015093,I06,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_I06_s2_w69F9DD0F3-23C6-447C-95F7-11EA6726E13E.npy,dmso
P015093,I06,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_I06_s3_w652DB66E6-7C17-41B1-A849-1795FC87A18B.npy,dmso
P015093,I06,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_I06_s4_w608C935A7-ABF2-49AC-8496-C19B4AB7CBF0.npy,dmso
P015093,I06,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_I06_s5_w685A7168B-E1FC-4464-B700-E37DBE8FFB70.npy,dmso
P015093,J10,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_J10_s1_w6286DD950-D1C3-4981-A930-BE60CCB38F62.npy,dmso
P015093,J10,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_J10_s2_w6D2560E15-A7DE-468B-B01C-C446E045AD5B.npy,dmso
P015093,J10,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_J10_s3_w68E6D9B92-8148-459E-9BDE-3303C83B3DC8.npy,dmso
P015093,J10,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_J10_s4_w6FD53412E-316A-4FAE-8F2F-B172E17E308B.npy,dmso
P015093,J10,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_J10_s5_w6D3423A05-6079-43BE-AB7C-8C040B034049.npy,dmso
P015093,K14,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_K14_s1_w6D9AE9D44-BF24-4DAD-AB89-855E494E18B9.npy,dmso
P015093,K14,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_K14_s2_w6C3DA01A8-0B16-46D9-A892-FCBD4DC62A08.npy,dmso
P015093,K14,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_K14_s3_w63ABF6DE3-5C98-49B7-82C4-743EF375FA66.npy,dmso
P015093,K14,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_K14_s4_w63D9C2284-427A-4B37-BDAA-808E8E96B025.npy,dmso
P015093,K14,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_K14_s5_w6E0E25C8E-3F82-4DF5-9461-892170939312.npy,dmso
P015093,K19,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_K19_s1_w6EC5CC923-1DC9-4B80-A49E-C77297CD023E.npy,dmso
P015093,K19,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_K19_s2_w63934A220-DAD5-49A2-8269-99F3194156D3.npy,dmso
P015093,K19,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_K19_s3_w6130E40B8-6F43-42BF-9293-F8EB9EBE932B.npy,dmso
P015093,K19,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_K19_s4_w6E0124BB7-5163-4EE1-B2AE-D5CA7BBF2F28.npy,dmso
P015093,K19,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_K19_s5_w6001ACC5D-80CF-467D-87EB-93748E7C890B.npy,dmso
P015093,L02,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_L02_s1_w68DCEFE0E-9382-475F-9EFA-D47C5B79DD56.npy,dmso
P015093,L02,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_L02_s2_w672B94B92-2C4D-4584-B764-8F09455FDA6F.npy,dmso
P015093,L02,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_L02_s3_w6BAE33E90-7672-4B7D-830D-19F9D5C5343F.npy,dmso
P015093,L02,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_L02_s4_w63A52E003-E1EE-4064-AB99-7CB571E6596E.npy,dmso
P015093,L02,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_L02_s5_w6AD525289-A32B-4A7B-BA27-68DCF7F19CD8.npy,dmso
P015093,L17,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_L17_s1_w638D79209-C545-48CC-BB61-A00390CB4AE0.npy,dmso
P015093,L17,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_L17_s2_w6A057486D-A1B9-4B03-87B7-5B512A66F570.npy,dmso
P015093,L17,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_L17_s3_w643B747BE-28CD-4A8D-A484-47036D53D0D8.npy,dmso
P015093,L17,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_L17_s4_w608ED2E4F-1123-44BF-B936-2BBFAA049F6B.npy,dmso
P015093,L17,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_L17_s5_w6B6FAF2FC-140F-41FE-84EC-655A69ECD408.npy,dmso
P015093,M04,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s1_w6EC4AFECE-3DB2-420D-9FAE-C916036311F2.npy,dmso
P015093,M04,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s2_w6F5297047-2ABC-4C9F-B13E-62DB1EC8565D.npy,dmso
P015093,M04,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s3_w67F86FBA6-7C6E-4E1B-88A0-480C0B1EF881.npy,dmso
P015093,M04,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s4_w6E3F669AE-B0AE-4F6B-9052-A53413E27B68.npy,dmso
P015093,M04,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M04_s5_w68BAA828F-C43E-4A04-8A57-A361CA166D8A.npy,dmso
P015093,M15,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s1_w60BAE36DA-AF87-4BD5-A623-5608B75B9B6A.npy,dmso
P015093,M15,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s2_w665077391-7141-463A-8F46-68EA2EF335C3.npy,dmso
P015093,M15,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s3_w68FEA3B51-2CA8-4421-8D00-7A565F7F36C5.npy,dmso
P015093,M15,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s4_w68CE18080-A568-4B16-B4D1-BFCCC7AD7381.npy,dmso
P015093,M15,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_M15_s5_w641452619-C5FF-4E2C-8164-EF4066256871.npy,dmso
P015093,N09,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s1_w692A32502-6D36-43D6-9A9D-78F2CB9A2636.npy,dmso
P015093,N09,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s2_w668DE0AD7-5DB5-4DAF-8A9A-F550B77F0178.npy,dmso
P015093,N09,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s3_w685C860A0-EE74-4A71-A84D-888AF2BA7887.npy,dmso
P015093,N09,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s4_w67C56D418-A4E6-44C4-BBB5-4A758BDB0E63.npy,dmso
P015093,N09,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N09_s5_w631533D7D-9E7D-4513-9B5C-B7D7A1BA30D7.npy,dmso
P015093,N11,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s1_w6888F8892-AEBC-4B42-826B-1686D60C1ABF.npy,dmso
P015093,N11,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s2_w68BBD8624-B924-4DA3-AB07-0A9444D3CDDF.npy,dmso
P015093,N11,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s3_w6D7B78026-E77B-451A-8A9E-97D3FD16AECB.npy,dmso
P015093,N11,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s4_w6D4304E9E-8984-4044-88E2-460E20A790D2.npy,dmso
P015093,N11,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_N11_s5_w614BC6B30-7AF5-4B1F-BE0D-331E1E521B93.npy,dmso
P015093,O07,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s1_w6C9815A81-7CCB-4C96-9E1D-0857E9267B7F.npy,dmso
P015093,O07,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s2_w6AD7CBCC7-11DE-4E10-99E5-D292F5EBC6A7.npy,dmso
P015093,O07,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s3_w69CE0A226-AF5D-4FB4-BBB9-6CDB824E0C29.npy,dmso
P015093,O07,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s4_w625CD2C53-18D6-467A-885C-A3CCD9FF6B69.npy,dmso
P015093,O07,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_O07_s5_w6083E1A78-D020-44AB-BD24-EBB29E9053D0.npy,dmso
P015094,B22,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s1_w6A7CE23F0-61E9-4F83-9835-BE701561BDD6.npy,dmso
P015094,B22,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s2_w6C4C5448B-0B29-49BB-8F3C-145502A825BC.npy,dmso
P015094,B22,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s3_w6D77EE0FC-DFDA-4486-8451-F3C1BDF5D5F6.npy,dmso
P015094,B22,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s4_w64E8BAA50-1A40-4D4A-9523-33EEE4771A11.npy,dmso
P015094,B22,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B22_s5_w68618DA3D-AB3E-4481-A84A-1DCB9480048D.npy,dmso
P015094,C18,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_C18_s1_w620CB6439-8774-4A95-B739-C9C680DCCF13.npy,dmso
