plate,well,site,compound,path,moa
bfmoalive57-AG-48h-P3-L2,F14,s4,c27,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F14_s4_w1AEDE5532-661D-4C7F-9349-C354C56D67DD.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,B23,s2,c13,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B23_s2_w1D51B9005-65FF-4406-962D-E76DA6793B72.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,C08,s5,c20,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C08_s5_w18D98A081-B433-4E4D-BCA2-3FCE067CDDF5.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,K04,s4,c50,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K04_s4_w10C19C414-8D74-43CE-B0F2-28642EE11EF3.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,F09,s1,c37,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F09_s1_w1E0D22B2B-D65F-4E1F-A440-C23062EC2C49.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,G21,s1,c10,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G21_s1_w104C58E69-B9E1-4A59-81FC-CDC1CE961F77.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,H17,s5,c52,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H17_s5_w1D7914B59-9B68-4C51-B53F-84AF258C5B32.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J09,s3,c45,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J09_s3_w1C0FB508E-9D6C-4392-9F34-6A87C16EA0F3.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I03,s2,c54,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I03_s2_w154B63DB9-D9F3-4D20-B73A-6326BB4DD269.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,H10,s5,c1,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H10_s5_w195681848-F8D2-4379-ABB9-B7DDF876F3EF.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,C13,s3,c16,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C13_s3_w1C031437D-D7F8-4249-88EB-CE352FB23F83.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I02,s3,c25,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I02_s3_w1959676F9-E293-4947-B491-0E2625319C81.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,G10,s1,c44,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G10_s1_w1C7F42909-10E7-427A-86A9-A0355E559248.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O09,s3,c19,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O09_s3_w1A3E010FD-B8C2-4DF8-A26C-165E6EC27BC2.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I11,s4,c51,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I11_s4_w1852E7D31-48AF-4132-A21B-C38476D9E978.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,L17,s1,c7,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L17_s1_w13CD09B17-7C0A-4DFF-9B5A-A387815ECD44.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,H07,s5,c33,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H07_s5_w12BFADB10-66F0-446E-B035-9BFD1F0724AC.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G08,s5,c34,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G08_s5_w1DA248DAD-13F3-4F54-AE4F-DBD293F77F4B.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,J11,s5,c26,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J11_s5_w1E10D4A57-51CB-4F51-9881-FF9D0C474BC5.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,C16,s5,c52,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C16_s5_w104A91382-3166-47D3-9AA0-85DC895A2C57.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,G13,s4,c9,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G13_s4_w114207017-6D4D-4C2B-BD0E-EAAAE0DEAAB8.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,K03,s5,c41,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K03_s5_w1E1563BBA-95EF-4A45-9DD9-9FD6507CAF5D.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,F11,s4,c52,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F11_s4_w1002D1251-C630-4521-B94E-C7018E2F8967.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,M12,s3,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M12_s3_w1E06E66E4-2A80-4521-A04B-C12C84A283AB.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,J19,s1,c13,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J19_s1_w1240ACBBD-8770-4D3C-A525-82605FFC8AF4.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,F03,s3,c26,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F03_s3_w1F1BE1A92-E372-4410-B857-D37726D88E3C.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O20,s3,c9,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O20_s3_w1D43A2941-CFDE-467C-AC3D-403D002FFD13.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,C07,s1,c46,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C07_s1_w1960B627D-39AE-455D-9610-2A7B9CEEA7F9.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,L15,s3,c32,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L15_s3_w1DDA52E62-AC32-4006-AF69-76D887DF3ECD.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,D20,s5,c10,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D20_s5_w1764B90A7-FA2C-4548-AB7E-127120FB0E88.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,L02,s5,c44,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L02_s5_w1916F04B2-F4B3-498B-8625-F49A42799E43.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,K07,s1,c40,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K07_s1_w12EDB0BD8-6981-48BC-8015-F6199341E883.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O09,s1,c19,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O09_s1_w1AC308245-E949-42F5-92CC-309E9BA9A965.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,J12,s3,c16,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J12_s3_w18E4D5A2C-6A73-4E4B-96B3-B3340AB8F552.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,J02,s5,c28,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J02_s5_w10938E1D2-59C1-42D1-8BDA-40443EA620B6.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,D07,s3,c13,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D07_s3_w17356B1BC-01E3-45FA-A91D-538923FDA49E.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,H03,s2,c23,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H03_s2_w15A823341-21D1-4A90-9730-1FDC623C5299.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J02,s2,c28,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J02_s2_w1BDBD10DB-DA37-4B62-ABB6-154E4DA196ED.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,M23,s1,c49,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M23_s1_w1C5A2068C-C6EC-4278-82E4-C87AEFC10082.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,O15,s1,c20,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O15_s1_w1FFA954A0-4FE3-4F95-BFF2-D0C0B6E50926.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,D22,s4,c28,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D22_s4_w14684B6DE-B358-47CC-8E44-A541A12A7E52.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,E12,s5,c50,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E12_s5_w139DE3EBF-6C69-4F52-84A0-B2EFE112FC77.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,I20,s4,c20,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I20_s4_w1D16AFD3E-9A66-4CE6-8A42-B29E8AFC8523.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J12,s4,c16,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J12_s4_w111E17A96-97BA-4567-A8A4-7FD75B24520B.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,K15,s3,c27,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K15_s3_w18046D28B-B305-47DA-8441-DE3E470D5D91.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,H11,s5,c32,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H11_s5_w1246FF40B-C1F1-49C4-A949-49C6E24C1E0F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,C20,s1,c51,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C20_s1_w1FD5BE1A4-6952-4140-8B48-B18AA457826C.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B05,s5,c7,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B05_s5_w1106D69D2-3A88-4557-866E-78BB52096733.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,C17,s4,c39,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C17_s4_w186D9D631-D6DC-4EC0-88BE-0A5F1ADCE3F3.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,D22,s2,c28,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D22_s2_w1B071D159-3A26-4380-B8B1-D44F14A687A5.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,M04,s1,c51,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M04_s1_w1FC00D2EB-4BCB-40FD-A1A5-1F05CEAB3851.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,L20,s4,c42,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L20_s4_w15AC8A68B-AA36-42C1-9744-65F48EA38534.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J19,s2,c13,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J19_s2_w154FBE66D-7A68-48EB-B09F-174ACDF290A3.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,L06,s3,c50,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L06_s3_w1DC1DED98-90D1-4FE2-926F-437DC5A8B0BD.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,B11,s1,c19,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B11_s1_w18B11FF3B-82D4-49B9-9E87-F2790B78966B.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,F16,s2,c49,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F16_s2_w10333349E-2282-4803-9200-0CBDCCC3B411.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,I12,s4,c44,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I12_s4_w1F4237586-B359-4883-803D-DC1A269738DB.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,N04,s1,c47,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N04_s1_w142F8F3C7-8FCD-41F6-BEF8-40EE0A7850B1.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,G16,s4,c48,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G16_s4_w13E7B0A07-71B5-4213-B86D-BE2DF37CDBA5.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L06,s1,c50,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L06_s1_w14756EC72-CF53-4AF7-8581-3F6F6660B4BB.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,E11,s4,c40,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E11_s4_w1007DDCF5-E4FF-49A2-83F7-C96BCEB6EABB.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,H14,s5,c16,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H14_s5_w175C466B2-8F9A-4B04-8601-4BB6412B5CB8.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,C12,s3,c23,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C12_s3_w1C7DA66E3-042A-4D4C-A34B-EDA87A2E8DAA.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,D18,s1,c33,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D18_s1_w1FFF1604E-D3A8-4FF8-9D0D-DB86E540519D.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,C04,s3,c28,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C04_s3_w11602D5F4-0BD7-4521-97FE-E2D4D7F0B8B9.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,D08,s4,c16,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D08_s4_w13A79710A-C65B-4A66-BFC4-AD3EF0A1ABE5.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,E11,s2,c40,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E11_s2_w11F9FFA11-9431-4330-870F-881365CE0AD2.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,G05,s3,c25,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G05_s3_w1F186354A-077D-41D5-85EE-8CD8EE192D4F.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,L11,s2,c48,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L11_s2_w155B315A7-6B4D-4C96-A62D-9E8AAFAF24DA.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,E17,s2,c43,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E17_s2_w1F02B69E7-1812-4F8D-B99A-54081E9264EF.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,M20,s5,c54,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M20_s5_w1486202EB-DF13-4030-BCE9-ACE619BB7FBE.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,F10,s3,c50,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F10_s3_w1A33A920E-865D-4C0F-8F9F-219D53DACEE1.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,E03,s1,c47,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E03_s1_w1565C5936-EF3B-49ED-B742-149714AAC633.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O17,s5,c32,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O17_s5_w15A74B87C-0A17-4F61-A19B-464CDFF9BDCD.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G06,s4,c41,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G06_s4_w1FBAF99CE-EBC4-455E-8E95-433FD701A8E4.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,B16,s4,c9,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B16_s4_w129A47321-41A3-46DF-A70A-E470292D1775.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O04,s1,c48,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O04_s1_w175F1D013-9A25-4515-9F15-60656CC1BF99.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,J13,s5,c1,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J13_s5_w18A6822D2-A3F2-43EB-ABE5-363E1155EFCC.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,N05,s2,c52,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N05_s2_w1095F635F-C6D1-4EF6-8463-A2EBF0672A43.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,K04,s1,c50,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K04_s1_w11A615B3F-8E98-4F56-AB58-04C86704CE8E.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,K14,s5,c42,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K14_s5_w1462DE9B4-1DE5-4C11-8327-C753CBE618B9.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,C05,s3,c10,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C05_s3_w110FA1070-4272-47E6-9B8A-9C0B45414BC8.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B04,s3,c45,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B04_s3_w1F13A249B-E963-471A-B835-AA96AE5E0A77.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,K10,s3,c14,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K10_s3_w1C223F546-43CC-4C25-8F04-5250C026EC86.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,G05,s2,c25,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G05_s2_w1A9BCE5D6-50AD-4C95-8212-5420690BD9D6.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,K20,s3,c43,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K20_s3_w1A8A410B8-4AB1-4E02-8BE3-FD6DDF66E7C9.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,N21,s5,c48,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N21_s5_w10E745E31-AD4E-4F14-800D-516074255016.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,J09,s4,c45,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J09_s4_w19F77F49B-45F2-4493-9F8C-B62789F8F030.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,N08,s5,c56,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N08_s5_w1501D719D-12E1-4361-8681-82ED46504F0E.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,K05,s2,c2,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K05_s2_w196EBC2F8-2287-4DD3-88DF-F4E11ECC563D.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J16,s4,c46,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J16_s4_w14BBA2C65-F076-4ECB-88D7-833AAE81105B.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,F20,s3,c2,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F20_s3_w1DC95ED2F-3CB9-4BB6-A856-7B6347AC7742.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,L06,s2,c50,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L06_s2_w198445C8A-439A-4BD7-A3AD-3E504E17E8A8.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O22,s5,c42,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O22_s5_w19B1A7F62-7DF5-4247-B0B7-4BE1C41636A6.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,M04,s5,c51,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M04_s5_w1C19AA514-0921-41C4-9276-35EDCD493F12.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,J04,s1,c39,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J04_s1_w1DE192B39-F5AC-46B0-A875-DE3EBBD5D91B.npy,protein synthesis inhibitor
